"","date","INDUST_FLOW_cfs"
"2185",2005-12-24,23731.782798528
"2186",2005-12-25,8318.356857216
"2187",2005-12-26,21529.864806912
"2188",2005-12-27,16392.056159808
"2189",2005-12-28,NA
"2190",2005-12-29,NA
"2191",2005-12-30,124775.35285824
"2192",2005-12-31,11988.220176576
"2193",2006-01-01,-14434.795722816
"2194",2006-01-02,95416.44630336
"2195",2006-01-03,173706.86378304
"2196",2006-01-04,144347.95722816
"2197",2006-01-05,271569.88563264
"2198",2006-01-06,357200.02975104
"2199",2006-01-07,357200.02975104
"2200",2006-01-08,173706.86378304
"2201",2006-01-09,53824.66201728
"2202",2006-01-10,11743.562621952
"2203",2006-01-11,34252.05764736
"2204",2006-01-12,-41591.78428608
"2205",2006-01-13,44038.35983232
"2206",2006-01-14,44038.35983232
"2207",2006-01-15,56271.23756352
"2208",2006-01-16,51378.08647104
"2209",2006-01-17,29358.90655488
"2210",2006-01-18,80736.99302592
"2211",2006-01-19,-6850.411529472
"2212",2006-01-20,61164.388656
"2213",2006-01-21,18104.659042176
"2214",2006-01-22,23242.46768928
"2215",2006-01-23,61164.388656
"2216",2006-01-24,58717.81310976
"2217",2006-01-25,232424.6768928
"2218",2006-01-26,256890.4323552
"2219",2006-01-27,137008.23058944
"2220",2006-01-28,26912.33100864
"2221",2006-01-29,90523.29521088
"2222",2006-01-30,NA
"2223",2006-01-31,NA
"2224",2006-02-01,NA
"2225",2006-02-02,NA
"2226",2006-02-03,NA
"2227",2006-02-04,NA
"2228",2006-02-05,NA
"2229",2006-02-06,NA
"2230",2006-02-07,-291142.49000256
"2231",2006-02-08,-102756.17294208
"2232",2006-02-09,100309.59739584
"2233",2006-02-10,70950.69084096
"2234",2006-02-11,39145.20873984
"2235",2006-02-12,95416.44630336
"2236",2006-02-13,117435.62621952
"2237",2006-02-14,44038.35983232
"2238",2006-02-15,-10520.274848832
"2239",2006-02-16,12477.535285824
"2240",2006-02-17,16636.713714432
"2241",2006-02-18,97863.0218496
"2242",2006-02-19,-26912.33100864
"2243",2006-02-20,41591.78428608
"2244",2006-02-21,92969.87075712
"2245",2006-02-22,141901.38168192
"2246",2006-02-23,24465.7554624
"2247",2006-02-24,-110095.8995808
"2248",2006-02-25,-685.0411529472
"2249",2006-02-26,22997.810134656
"2250",2006-02-27,-7339.72663872
"2251",2006-02-28,39145.20873984
"2252",2006-03-01,-78290.41747968
"2253",2006-03-02,181046.59042176
"2254",2006-03-03,20061.919479168
"2255",2006-03-04,139454.80613568
"2256",2006-03-05,159027.4105056
"2257",2006-03-06,146794.5327744
"2258",2006-03-07,205512.34588416
"2259",2006-03-08,83183.56857216
"2260",2006-03-09,-44038.35983232
"2261",2006-03-10,-68504.11529472
"2262",2006-03-11,-80736.99302592
"2263",2006-03-12,-119882.20176576
"2264",2006-03-13,-61164.388656
"2265",2006-03-14,-75843.84193344
"2266",2006-03-15,195726.0436992
"2267",2006-03-16,39145.20873984
"2268",2006-03-17,-34252.05764736
"2269",2006-03-18,3914.520873984
"2270",2006-03-19,-48931.5109248
"2271",2006-03-20,73397.2663872
"2272",2006-03-21,44038.35983232
"2273",2006-03-22,127221.92840448
"2274",2006-03-23,-374326.05857472
"2275",2006-03-24,-582284.98000512
"2276",2006-03-25,-435490.44723072
"2277",2006-03-26,-337627.42538112
"2278",2006-03-27,-251997.28126272
"2279",2006-03-28,-222638.37470784
"2280",2006-03-29,-222638.37470784
"2281",2006-03-30,-220191.7991616
"2282",2006-03-31,303375.36773376
"2283",2006-04-01,-26912.33100864
"2284",2006-04-02,-31805.48210112
"2285",2006-04-03,31805.48210112
"2286",2006-04-04,127221.92840448
"2287",2006-04-05,264230.15899392
"2288",2006-04-06,220191.7991616
"2289",2006-04-07,203065.77033792
"2290",2006-04-08,-112542.47512704
"2291",2006-04-09,-163920.56159808
"2292",2006-04-10,146794.5327744
"2293",2006-04-11,-80736.99302592
"2294",2006-04-12,-5382.466201728
"2295",2006-04-13,-12232.8777312
"2296",2006-04-14,-56271.23756352
"2297",2006-04-15,-80736.99302592
"2298",2006-04-16,-181046.59042176
"2299",2006-04-17,7829.041747968
"2300",2006-04-18,10764.932403456
"2301",2006-04-19,-20795.89214304
"2302",2006-04-20,-26912.33100864
"2303",2006-04-21,-8807.671966464
"2304",2006-04-22,-102756.17294208
"2305",2006-04-23,-159027.4105056
"2306",2006-04-24,-141901.38168192
"2307",2006-04-25,-163920.56159808
"2308",2006-04-26,-146794.5327744
"2309",2006-04-27,-159027.4105056
"2310",2006-04-28,271569.88563264
"2311",2006-04-29,205512.34588416
"2312",2006-04-30,41591.78428608
"2313",2006-05-01,423257.56949952
"2314",2006-05-02,528460.31798784
"2315",2006-05-03,462402.77823936
"2316",2006-05-04,85630.1441184
"2317",2006-05-05,626323.33983744
"2318",2006-05-06,543139.77126528
"2319",2006-05-07,489315.109248
"2320",2006-05-08,628769.91538368
"2321",2006-05-09,318054.8210112
"2322",2006-05-10,159027.4105056
"2323",2006-05-11,178600.01487552
"2324",2006-05-12,533353.46908032
"2325",2006-05-13,420810.99395328
"2326",2006-05-14,477082.2315168
"2327",2006-05-15,178600.01487552
"2328",2006-05-16,-215298.64806912
"2329",2006-05-17,-389005.51185216
"2330",2006-05-18,-296035.64109504
"2331",2006-05-19,-92969.87075712
"2332",2006-05-20,-9786.30218496
"2333",2006-05-21,6850.411529472
"2334",2006-05-22,-41591.78428608
"2335",2006-05-23,36698.6331936
"2336",2006-05-24,80736.99302592
"2337",2006-05-25,88076.71966464
"2338",2006-05-26,26912.33100864
"2339",2006-05-27,-48931.5109248
"2340",2006-05-28,-112542.47512704
"2341",2006-05-29,-90523.29521088
"2342",2006-05-30,-119882.20176576
"2343",2006-05-31,-85630.1441184
"2344",2006-06-01,-41591.78428608
"2345",2006-06-02,68504.11529472
"2346",2006-06-03,17860.001487552
"2347",2006-06-04,70950.69084096
"2348",2006-06-05,105202.74848832
"2349",2006-06-06,168813.71269056
"2350",2006-06-07,161473.98605184
"2351",2006-06-08,225084.95025408
"2352",2006-06-09,244657.554624
"2353",2006-06-10,222638.37470784
"2354",2006-06-11,58717.81310976
"2355",2006-06-12,-7339.72663872
"2356",2006-06-13,88076.71966464
"2357",2006-06-14,198172.61924544
"2358",2006-06-15,239764.40353152
"2359",2006-06-16,291142.49000256
"2360",2006-06-17,229978.10134656
"2361",2006-06-18,227531.52580032
"2362",2006-06-19,232424.6768928
"2363",2006-06-20,185939.74151424
"2364",2006-06-21,203065.77033792
"2365",2006-06-22,704613.75731712
"2366",2006-06-23,912572.67874752
"2367",2006-06-24,687487.72849344
"2368",2006-06-25,335180.84983488
"2369",2006-06-26,420810.99395328
"2370",2006-06-27,477082.2315168
"2371",2006-06-28,418364.41840704
"2372",2006-06-29,222638.37470784
"2373",2006-06-30,-232424.6768928
"2374",2006-07-01,-310715.09437248
"2375",2006-07-02,-185939.74151424
"2376",2006-07-03,-340074.00092736
"2377",2006-07-04,-366986.331936
"2378",2006-07-05,-322947.97210368
"2379",2006-07-06,-122328.777312
"2380",2006-07-07,117435.62621952
"2381",2006-07-08,-327841.12319616
"2382",2006-07-09,-506441.13807168
"2383",2006-07-10,-244657.554624
"2384",2006-07-11,-271569.88563264
"2385",2006-07-12,-817156.23244416
"2386",2006-07-13,-1198822.0176576
"2387",2006-07-14,-888106.92328512
"2388",2006-07-15,-560265.80008896
"2389",2006-07-16,-349860.30311232
"2390",2006-07-17,-210405.49697664
"2391",2006-07-18,11498.905067328
"2392",2006-07-19,-29358.90655488
"2393",2006-07-20,2935.890655488
"2394",2006-07-21,-90523.29521088
"2395",2006-07-22,-127221.92840448
"2396",2006-07-23,-154134.25941312
"2397",2006-07-24,-78290.41747968
"2398",2006-07-25,-90523.29521088
"2399",2006-07-26,-53824.66201728
"2400",2006-07-27,66057.53974848
"2401",2006-07-28,88076.71966464
"2402",2006-07-29,-17615.343932928
"2403",2006-07-30,-34252.05764736
"2404",2006-07-31,6605.753974848
"2405",2006-08-01,-78290.41747968
"2406",2006-08-02,-68504.11529472
"2407",2006-08-03,114989.05067328
"2408",2006-08-04,105202.74848832
"2409",2006-08-05,129668.50395072
"2410",2006-08-06,10030.959739584
"2411",2006-08-07,53824.66201728
"2412",2006-08-08,173706.86378304
"2413",2006-08-09,386558.93630592
"2414",2006-08-10,288695.91445632
"2415",2006-08-11,433043.87168448
"2416",2006-08-12,19327.946815296
"2417",2006-08-13,46484.93537856
"2418",2006-08-14,-156580.83495936
"2419",2006-08-15,-127221.92840448
"2420",2006-08-16,-66057.53974848
"2421",2006-08-17,-227531.52580032
"2422",2006-08-18,-95416.44630336
"2423",2006-08-19,48931.5109248
"2424",2006-08-20,114989.05067328
"2425",2006-08-21,34252.05764736
"2426",2006-08-22,34252.05764736
"2427",2006-08-23,NA
"2428",2006-08-24,NA
"2429",2006-08-25,NA
"2430",2006-08-26,NA
"2431",2006-08-27,NA
"2432",2006-08-28,NA
"2433",2006-08-29,-97863.0218496
"2434",2006-08-30,-178600.01487552
"2435",2006-08-31,-508887.71361792
"2436",2006-09-01,-782904.1747968
"2437",2006-09-02,-873427.47000768
"2438",2006-09-03,-819602.8079904
"2439",2006-09-04,-680148.00185472
"2440",2006-09-05,-804923.35471296
"2441",2006-09-06,NA
"2442",2006-09-07,-357200.02975104
"2443",2006-09-08,-349860.30311232
"2444",2006-09-09,-293589.0655488
"2445",2006-09-10,-149241.10832064
"2446",2006-09-11,-114989.05067328
"2447",2006-09-12,-92969.87075712
"2448",2006-09-13,-44038.35983232
"2449",2006-09-14,-78290.41747968
"2450",2006-09-15,-51378.08647104
"2451",2006-09-16,-75843.84193344
"2452",2006-09-17,-58717.81310976
"2453",2006-09-18,19327.946815296
"2454",2006-09-19,8318.356857216
"2455",2006-09-20,-19572.60436992
"2456",2006-09-21,-9296.987075712
"2457",2006-09-22,88076.71966464
"2458",2006-09-23,78290.41747968
"2459",2006-09-24,41591.78428608
"2460",2006-09-25,110095.8995808
"2461",2006-09-26,117435.62621952
"2462",2006-09-27,70950.69084096
"2463",2006-09-28,178600.01487552
"2464",2006-09-29,183493.165968
"2465",2006-09-30,139454.80613568
"2466",2006-10-01,161473.98605184
"2467",2006-10-02,168813.71269056
"2468",2006-10-03,166367.13714432
"2469",2006-10-04,173706.86378304
"2470",2006-10-05,171260.2882368
"2471",2006-10-06,151687.68386688
"2472",2006-10-07,176153.43932928
"2473",2006-10-08,188386.31706048
"2474",2006-10-09,200619.19479168
"2475",2006-10-10,183493.165968
"2476",2006-10-11,178600.01487552
"2477",2006-10-12,137008.23058944
"2478",2006-10-13,149241.10832064
"2479",2006-10-14,207958.9214304
"2480",2006-10-15,107649.32403456
"2481",2006-10-16,146794.5327744
"2482",2006-10-17,188386.31706048
"2483",2006-10-18,200619.19479168
"2484",2006-10-19,203065.77033792
"2485",2006-10-20,215298.64806912
"2486",2006-10-21,178600.01487552
"2487",2006-10-22,119882.20176576
"2488",2006-10-23,149241.10832064
"2489",2006-10-24,141901.38168192
"2490",2006-10-25,119882.20176576
"2491",2006-10-26,132115.07949696
"2492",2006-10-27,205512.34588416
"2493",2006-10-28,85630.1441184
"2494",2006-10-29,78290.41747968
"2495",2006-10-30,114989.05067328
"2496",2006-10-31,105202.74848832
"2497",2006-11-01,-12477.535285824
"2498",2006-11-02,-119882.20176576
"2499",2006-11-03,80736.99302592
"2500",2006-11-04,68504.11529472
"2501",2006-11-05,70950.69084096
"2502",2006-11-06,63610.96420224
"2503",2006-11-07,68504.11529472
"2504",2006-11-08,85630.1441184
"2505",2006-11-09,190832.89260672
"2506",2006-11-10,266676.73454016
"2507",2006-11-11,335180.84983488
"2508",2006-11-12,455063.05160064
"2509",2006-11-13,271569.88563264
"2510",2006-11-14,244657.554624
"2511",2006-11-15,181046.59042176
"2512",2006-11-16,92969.87075712
"2513",2006-11-17,146794.5327744
"2514",2006-11-18,159027.4105056
"2515",2006-11-19,132115.07949696
"2516",2006-11-20,200619.19479168
"2517",2006-11-21,185939.74151424
"2518",2006-11-22,203065.77033792
"2519",2006-11-23,215298.64806912
"2520",2006-11-24,195726.0436992
"2521",2006-11-25,149241.10832064
"2522",2006-11-26,92969.87075712
"2523",2006-11-27,73397.2663872
"2524",2006-11-28,110095.8995808
"2525",2006-11-29,166367.13714432
"2526",2006-11-30,110095.8995808
"2527",2006-12-01,107649.32403456
"2528",2006-12-02,176153.43932928
"2529",2006-12-03,188386.31706048
"2530",2006-12-04,198172.61924544
"2531",2006-12-05,210405.49697664
"2532",2006-12-06,212852.07252288
"2533",2006-12-07,212852.07252288
"2534",2006-12-08,313161.66991872
"2535",2006-12-09,117435.62621952
"2536",2006-12-10,73397.2663872
"2537",2006-12-11,222638.37470784
"2538",2006-12-12,173706.86378304
"2539",2006-12-13,132115.07949696
"2540",2006-12-14,185939.74151424
"2541",2006-12-15,90523.29521088
"2542",2006-12-16,70950.69084096
"2543",2006-12-17,78290.41747968
"2544",2006-12-18,80736.99302592
"2545",2006-12-19,80736.99302592
"2546",2006-12-20,83183.56857216
"2547",2006-12-21,190832.89260672
"2548",2006-12-22,178600.01487552
"2549",2006-12-23,73397.2663872
"2550",2006-12-24,63610.96420224
"2551",2006-12-25,63610.96420224
"2552",2006-12-26,44038.35983232
"2553",2006-12-27,44038.35983232
"2554",2006-12-28,66057.53974848
"2555",2006-12-29,66057.53974848
"2556",2006-12-30,68504.11529472
"2557",2006-12-31,70950.69084096
"2558",2007-01-01,73397.2663872
"2559",2007-01-02,80736.99302592
"2560",2007-01-03,107649.32403456
"2561",2007-01-04,112542.47512704
"2562",2007-01-05,122328.777312
"2563",2007-01-06,110095.8995808
"2564",2007-01-07,63610.96420224
"2565",2007-01-08,146794.5327744
"2566",2007-01-09,176153.43932928
"2567",2007-01-10,203065.77033792
"2568",2007-01-11,232424.6768928
"2569",2007-01-12,249550.70571648
"2570",2007-01-13,73397.2663872
"2571",2007-01-14,78290.41747968
"2572",2007-01-15,261783.58344768
"2573",2007-01-16,261783.58344768
"2574",2007-01-17,310715.09437248
"2575",2007-01-18,239764.40353152
"2576",2007-01-19,203065.77033792
"2577",2007-01-20,119882.20176576
"2578",2007-01-21,92969.87075712
"2579",2007-01-22,112542.47512704
"2580",2007-01-23,80736.99302592
"2581",2007-01-24,68504.11529472
"2582",2007-01-25,88076.71966464
"2583",2007-01-26,53824.66201728
"2584",2007-01-27,46484.93537856
"2585",2007-01-28,63610.96420224
"2586",2007-01-29,420810.99395328
"2587",2007-01-30,269123.3100864
"2588",2007-01-31,227531.52580032
"2589",2007-02-01,90523.29521088
"2590",2007-02-02,151687.68386688
"2591",2007-02-03,23242.46768928
"2592",2007-02-04,6116.4388656
"2593",2007-02-05,-34252.05764736
"2594",2007-02-06,-17860.001487552
"2595",2007-02-07,114989.05067328
"2596",2007-02-08,283802.76336384
"2597",2007-02-09,278909.61227136
"2598",2007-02-10,97863.0218496
"2599",2007-02-11,51378.08647104
"2600",2007-02-12,-9786.30218496
"2601",2007-02-13,-31805.48210112
"2602",2007-02-14,415.9178428608
"2603",2007-02-15,75843.84193344
"2604",2007-02-16,46484.93537856
"2605",2007-02-17,17126.02882368
"2606",2007-02-18,-11009.58995808
"2607",2007-02-19,53824.66201728
"2608",2007-02-20,88076.71966464
"2609",2007-02-21,168813.71269056
"2610",2007-02-22,188386.31706048
"2611",2007-02-23,134561.6550432
"2612",2007-02-24,-12232.8777312
"2613",2007-02-25,-18104.659042176
"2614",2007-02-26,68504.11529472
"2615",2007-02-27,105202.74848832
"2616",2007-02-28,249550.70571648
"2617",2007-03-01,225084.95025408
"2618",2007-03-02,83183.56857216
"2619",2007-03-03,29358.90655488
"2620",2007-03-04,-31805.48210112
"2621",2007-03-05,102756.17294208
"2622",2007-03-06,227531.52580032
"2623",2007-03-07,203065.77033792
"2624",2007-03-08,178600.01487552
"2625",2007-03-09,210405.49697664
"2626",2007-03-10,4893.15109248
"2627",2007-03-11,21285.207252288
"2628",2007-03-12,161473.98605184
"2629",2007-03-13,171260.2882368
"2630",2007-03-14,293589.0655488
"2631",2007-03-15,266676.73454016
"2632",2007-03-16,234871.25243904
"2633",2007-03-17,3914.520873984
"2634",2007-03-18,26912.33100864
"2635",2007-03-19,132115.07949696
"2636",2007-03-20,225084.95025408
"2637",2007-03-21,332734.27428864
"2638",2007-03-22,247104.13017024
"2639",2007-03-23,232424.6768928
"2640",2007-03-24,68504.11529472
"2641",2007-03-25,-978.630218496
"2642",2007-03-26,188386.31706048
"2643",2007-03-27,261783.58344768
"2644",2007-03-28,288695.91445632
"2645",2007-03-29,291142.49000256
"2646",2007-03-30,291142.49000256
"2647",2007-03-31,-587.1781310976
"2648",2007-04-01,-22508.495025408
"2649",2007-04-02,190832.89260672
"2650",2007-04-03,242210.97907776
"2651",2007-04-04,225084.95025408
"2652",2007-04-05,308268.51882624
"2653",2007-04-06,293589.0655488
"2654",2007-04-07,15902.74105056
"2655",2007-04-08,-21040.549697664
"2656",2007-04-09,114989.05067328
"2657",2007-04-10,283802.76336384
"2658",2007-04-11,85630.1441184
"2659",2007-04-12,176153.43932928
"2660",2007-04-13,137008.23058944
"2661",2007-04-14,-41591.78428608
"2662",2007-04-15,-26912.33100864
"2663",2007-04-16,110095.8995808
"2664",2007-04-17,200619.19479168
"2665",2007-04-18,129668.50395072
"2666",2007-04-19,256890.4323552
"2667",2007-04-20,183493.165968
"2668",2007-04-21,5137.808647104
"2669",2007-04-22,6116.4388656
"2670",2007-04-23,119882.20176576
"2671",2007-04-24,286249.33891008
"2672",2007-04-25,264230.15899392
"2673",2007-04-26,212852.07252288
"2674",2007-04-27,117435.62621952
"2675",2007-04-28,15902.74105056
"2676",2007-04-29,1786.0001487552
"2677",2007-04-30,97863.0218496
"2678",2007-05-01,193279.46815296
"2679",2007-05-02,137008.23058944
"2680",2007-05-03,183493.165968
"2681",2007-05-04,183493.165968
"2682",2007-05-05,15658.083495936
"2683",2007-05-06,2691.233100864
"2684",2007-05-07,141901.38168192
"2685",2007-05-08,100309.59739584
"2686",2007-05-09,127221.92840448
"2687",2007-05-10,159027.4105056
"2688",2007-05-11,58717.81310976
"2689",2007-05-12,24221.097907776
"2690",2007-05-13,-18104.659042176
"2691",2007-05-14,161473.98605184
"2692",2007-05-15,310715.09437248
"2693",2007-05-16,203065.77033792
"2694",2007-05-17,198172.61924544
"2695",2007-05-18,190832.89260672
"2696",2007-05-19,178600.01487552
"2697",2007-05-20,-23731.782798528
"2698",2007-05-21,132115.07949696
"2699",2007-05-22,303375.36773376
"2700",2007-05-23,281356.1878176
"2701",2007-05-24,288695.91445632
"2702",2007-05-25,293589.0655488
"2703",2007-05-26,85630.1441184
"2704",2007-05-27,16392.056159808
"2705",2007-05-28,110095.8995808
"2706",2007-05-29,195726.0436992
"2707",2007-05-30,237317.82798528
"2708",2007-05-31,205512.34588416
"2709",2007-06-01,251997.28126272
"2710",2007-06-02,-46484.93537856
"2711",2007-06-03,-56271.23756352
"2712",2007-06-04,-51378.08647104
"2713",2007-06-05,-19817.261924544
"2714",2007-06-06,513.7808647104
"2715",2007-06-07,4159.178428608
"2716",2007-06-08,24465.7554624
"2717",2007-06-09,-9296.987075712
"2718",2007-06-10,-26912.33100864
"2719",2007-06-11,-5382.466201728
"2720",2007-06-12,-366.986331936
"2721",2007-06-13,5871.781310976
"2722",2007-06-14,11988.220176576
"2723",2007-06-15,3425.205764736
"2724",2007-06-16,14434.795722816
"2725",2007-06-17,-41591.78428608
"2726",2007-06-18,-212852.07252288
"2727",2007-06-19,-271569.88563264
"2728",2007-06-20,-332734.27428864
"2729",2007-06-21,-391452.0873984
"2730",2007-06-22,-337627.42538112
"2731",2007-06-23,-254443.85680896
"2732",2007-06-24,-5871.781310976
"2733",2007-06-25,36698.6331936
"2734",2007-06-26,-34252.05764736
"2735",2007-06-27,-149241.10832064
"2736",2007-06-28,-132115.07949696
"2737",2007-06-29,17370.686378304
"2738",2007-06-30,-21285.207252288
"2739",2007-07-01,2446.57554624
"2740",2007-07-02,-144347.95722816
"2741",2007-07-03,-112542.47512704
"2742",2007-07-04,-51378.08647104
