"","date","L001_RAIN_Inches","L005_RAIN_Inches","L006_RAIN_Inches","LZ40_RAIN_Inches","average_rainfall"
"2174","2005-12-13",0,0,0,0,0
"2175","2005-12-14",0,0,0,0,0
"2176","2005-12-15",0,0.02,0.04,0,0.015
"2177","2005-12-16",0,0,0,0,0
"2178","2005-12-17",0,0,0,0,0
"2179","2005-12-18",0,0,0,0,0
"2180","2005-12-19",0.15,0.2,0.06,0.11,0.13
"2181","2005-12-20",0.1,0.05,0.01,0.03,0.0475
"2182","2005-12-21",0,0,0,0,0
"2183","2005-12-22",0,0,0,0,0
"2184","2005-12-23",0,0,0,0,0
"2185","2005-12-24",0,0,0,0,0
"2186","2005-12-25",0.08,0.12,0,0.01,0.0525
"2187","2005-12-26",0,0,0,0,0
"2188","2005-12-27",0.03,0,0,0,0.0075
"2189","2005-12-28",0,0,0,0,0
"2190","2005-12-29",0.05,0.02,0.05,0.03,0.0375
"2191","2005-12-30",0,0,0,0,0
"2192","2005-12-31",0,0,0,0,0
"2193","2006-01-01",0,0,0,0,0
"2194","2006-01-02",0,0,0,0,0
"2195","2006-01-03",0,0,0,0,0
"2196","2006-01-04",0,0,0,0,0
"2197","2006-01-05",0,0,0,0,0
"2198","2006-01-06",0,0,0,0,0
"2199","2006-01-07",0,0,0,0,0
"2200","2006-01-08",0,0,0,0,0
"2201","2006-01-09",0,0,0,0,0
"2202","2006-01-10",0,0,0,0,0
"2203","2006-01-11",0,0,0,0,0
"2204","2006-01-12",0,0,0,0,0
"2205","2006-01-13",0,0,0,0,0
"2206","2006-01-14",0,0,0,0,0
"2207","2006-01-15",0,0,0,0,0
"2208","2006-01-16",0,0,0,0,0
"2209","2006-01-17",0,0,0,0,0
"2210","2006-01-18",0.13,0.05,0.04,0.08,0.075
"2211","2006-01-19",0,0,0,0,0
"2212","2006-01-20",0,0,0,0,0
"2213","2006-01-21",0,0,0,0,0
"2214","2006-01-22",0,0.01,0,0,0.0025
"2215","2006-01-23",0,0,0,0,0
"2216","2006-01-24",0,0,0,0,0
"2217","2006-01-25",0,0,0,0,0
"2218","2006-01-26",0,0,0,0,0
"2219","2006-01-27",0,0,0,0,0
"2220","2006-01-28",0,0,0,0,0
"2221","2006-01-29",0,0,0,0,0
"2222","2006-01-30",0,0.02,0.05,0.01,0.02
"2223","2006-01-31",0,0,0,0,0
"2224","2006-02-01",0,0,0,0,0
"2225","2006-02-02",0,0,0,0,0
"2226","2006-02-03",2.13,0.77,0.77,0.18,0.9625
"2227","2006-02-04",1.04,1.35,1.98,0.01,1.095
"2228","2006-02-05",0,0,0,0,0
"2229","2006-02-06",0,0,0,0,0
"2230","2006-02-07",0,0,0,0,0
"2231","2006-02-08",0,0,0,0,0
"2232","2006-02-09",0,0,0,0,0
"2233","2006-02-10",0,0,0,0,0
"2234","2006-02-11",0.06,0.03,0.02,0.02,0.0325
"2235","2006-02-12",0,0.01,0.04,0.03,0.02
"2236","2006-02-13",0,0,0,0,0
"2237","2006-02-14",0,0,0,0,0
"2238","2006-02-15",0,0,0,0,0
"2239","2006-02-16",0,0,0,0,0
"2240","2006-02-17",0,0,0,0,0
"2241","2006-02-18",0,0,0,0,0
"2242","2006-02-19",0,0,0,0,0
"2243","2006-02-20",0,0,0,0,0
"2244","2006-02-21",0,0,0,0,0
"2245","2006-02-22",0,0,0,0,0
"2246","2006-02-23",0,0,0,0,0
"2247","2006-02-24",0,0,0,0,0
"2248","2006-02-25",0.11,0.06,0.12,0.05,0.085
"2249","2006-02-26",0.16,0.01,0.19,0.1,0.115
"2250","2006-02-27",0,0,0,0,0
"2251","2006-02-28",0,0,0,0,0
"2252","2006-03-01",0,0,0,0,0
"2253","2006-03-02",0,0,0,0,0
"2254","2006-03-03",0,0,0,0,0
"2255","2006-03-04",0,0,0,0,0
"2256","2006-03-05",0,0,0,0,0
"2257","2006-03-06",0,0,0,0,0
"2258","2006-03-07",0,0,0,0,0
"2259","2006-03-08",0,0,0,0,0
"2260","2006-03-09",0,0,0,0,0
"2261","2006-03-10",0,0,0,0,0
"2262","2006-03-11",0,0,0,0,0
"2263","2006-03-12",0,0,0,0,0
"2264","2006-03-13",0,0,0,0,0
"2265","2006-03-14",0,0,0,0,0
"2266","2006-03-15",0,0,0,0,0
"2267","2006-03-16",0,0,0,0,0
"2268","2006-03-17",0,0,0,0,0
"2269","2006-03-18",0,0,0,0,0
"2270","2006-03-19",0,0,0,0,0
"2271","2006-03-20",0,0,0,0,0
"2272","2006-03-21",0,0,0,0,0
"2273","2006-03-22",0,0,0,0,0
"2274","2006-03-23",0.23,0.42,1.05,0.59,0.5725
"2275","2006-03-24",0,0.01,0,0,0.0025
"2276","2006-03-25",0,0,0,0,0
"2277","2006-03-26",0,0,0,0,0
"2278","2006-03-27",0,0,0,0,0
"2279","2006-03-28",0,0,0,0,0
"2280","2006-03-29",0,0,0,0,0
"2281","2006-03-30",0,0,0,0,0
"2282","2006-03-31",0,0,0,0,0
"2283","2006-04-01",0,0,0,0,0
"2284","2006-04-02",0,0,0,0,0
"2285","2006-04-03",0,0,0,0,0
"2286","2006-04-04",0.15,0.11,0,0,0.065
"2287","2006-04-05",0,0,0,0,0
"2288","2006-04-06",0,0,0,0,0
"2289","2006-04-07",0,0,0,0,0
"2290","2006-04-08",0,0,0,0,0
"2291","2006-04-09",0.38,0.78,0.27,0.26,0.4225
"2292","2006-04-10",0,0,0,0,0
"2293","2006-04-11",0,0,0,0,0
"2294","2006-04-12",0,0,0,0.01,0.0025
"2295","2006-04-13",0,0,0,0,0
"2296","2006-04-14",0,0,0,0,0
"2297","2006-04-15",0,0,0,0,0
"2298","2006-04-16",0,0,0,0,0
"2299","2006-04-17",0,0,0,0,0
"2300","2006-04-18",0,0.08,0,0,0.02
"2301","2006-04-19",0,0,0,0,0
"2302","2006-04-20",0,0,0,0,0
"2303","2006-04-21",0,0.02,0,0.41,0.1075
"2304","2006-04-22",0,0,0,0,0
"2305","2006-04-23",0.04,0.03,0.28,0,0.0875
"2306","2006-04-24",0,0,0,0,0
"2307","2006-04-25",0.01,0.12,0,0,0.0325
"2308","2006-04-26",0.02,0,0,0,0.005
"2309","2006-04-27",0,0,0,0,0
"2310","2006-04-28",0,0,0,0,0
"2311","2006-04-29",0,0,0,0,0
"2312","2006-04-30",0,0,0,0,0
"2313","2006-05-01",0,0,0,0,0
"2314","2006-05-02",0,0,0,0,0
"2315","2006-05-03",0,0,0,0,0
"2316","2006-05-04",0,0,0,0,0
"2317","2006-05-05",0,0,0,0,0
"2318","2006-05-06",0,0,0,0,0
"2319","2006-05-07",0,0,0,0,0
"2320","2006-05-08",0,0,0,0,0
"2321","2006-05-09",0,0.02,0.05,0.09,0.04
"2322","2006-05-10",NA,0.36,0.07,0,NA
"2323","2006-05-11",0,0,0,0,0
"2324","2006-05-12",0.08,0.04,0,0.01,0.0325
"2325","2006-05-13",0,0,0,0,0
"2326","2006-05-14",0,0,0,0,0
"2327","2006-05-15",0,0.05,0.06,0.11,0.055
"2328","2006-05-16",NA,0.31,1.01,0.64,NA
"2329","2006-05-17",0,0,0,0,0
"2330","2006-05-18",0,0,0,0,0
"2331","2006-05-19",0,0,0,0,0
"2332","2006-05-20",0,0,0,0,0
"2333","2006-05-21",0,0,0,0,0
"2334","2006-05-22",0,0,0,0,0
"2335","2006-05-23",0,0,0,0,0
"2336","2006-05-24",0,0,0,0,0
"2337","2006-05-25",0,0,0,0,0
"2338","2006-05-26",0.03,0.02,0.03,0.04,0.03
"2339","2006-05-27",0.27,0.36,0.57,0.34,0.385
"2340","2006-05-28",0,0,0,0,0
"2341","2006-05-29",0,0,0,0,0
"2342","2006-05-30",0,0,0,0,0
"2343","2006-05-31",0.12,0,0,0,0.03
"2344","2006-06-01",0,0.12,0,0,0.03
"2345","2006-06-02",0.35,0,0,0,0.0875
"2346","2006-06-03",0,0,0,0,0
"2347","2006-06-04",0.15,0.44,0,0.03,0.155
"2348","2006-06-05",0,0,0.01,0.02,0.0075
"2349","2006-06-06",0,0,0,0,0
"2350","2006-06-07",0,0,0,0,0
"2351","2006-06-08",0,0,0,0,0
"2352","2006-06-09",0,0,0,0,0
"2353","2006-06-10",0,0.07,0,0,0.0175
"2354","2006-06-11",0.01,0,0,0,0.0025
"2355","2006-06-12",0.02,0.29,0,0,0.0775
"2356","2006-06-13",0,0,0,0,0
"2357","2006-06-14",0,0,0,0,0
"2358","2006-06-15",0,0,0,0.09,0.0225
"2359","2006-06-16",0.05,0,0,0,0.0125
"2360","2006-06-17",0,0,0,0,0
"2361","2006-06-18",0,0,0,0,0
"2362","2006-06-19",0.23,0,0,0.01,0.06
"2363","2006-06-20",0,0,0,0,0
"2364","2006-06-21",0,0,0,0,0
"2365","2006-06-22",0,0,0,0,0
"2366","2006-06-23",0,0,0,0,0
"2367","2006-06-24",0.08,0.18,0.2,0.23,0.1725
"2368","2006-06-25",0.01,0,0.07,0.46,0.135
"2369","2006-06-26",0.54,0.14,0.41,0.32,0.3525
"2370","2006-06-27",0,0,0.01,0,0.0025
"2371","2006-06-28",0,0.03,0.01,0,0.01
"2372","2006-06-29",0.16,0.62,0.14,0.49,0.3525
"2373","2006-06-30",0,0,0,0,0
"2374","2006-07-01",0.05,0,0.01,0,0.015
"2375","2006-07-02",0.01,0.02,0.45,1.2,0.42
"2376","2006-07-03",0,0.07,0,0,0.0175
"2377","2006-07-04",0,0,0,0,0
"2378","2006-07-05",0,0,0,0,0
"2379","2006-07-06",0.97,0.91,0.51,0.46,0.7125
"2380","2006-07-07",0.52,0.34,2.25,0.35,0.865
"2381","2006-07-08",0.12,0.62,0.65,0.74,0.5325
"2382","2006-07-09",0,0,0,0,0
"2383","2006-07-10",0,0,0.18,0,0.045
"2384","2006-07-11",0.07,0.45,0.13,0.33,0.245
"2385","2006-07-12",0.24,0.24,0.45,0.3,0.3075
"2386","2006-07-13",0,0,0.01,0.01,0.005
"2387","2006-07-14",0,0,0,0,0
"2388","2006-07-15",0,0,0,0,0
"2389","2006-07-16",0,0,0,0,0
"2390","2006-07-17",0,0,0,0,0
"2391","2006-07-18",0,0,0,0,0
"2392","2006-07-19",0,0,0,0,0
"2393","2006-07-20",1.1,0.23,1.27,0.78,0.845
"2394","2006-07-21",0.51,0,0,0.01,0.13
"2395","2006-07-22",0.07,0.43,0.04,0.15,0.1725
"2396","2006-07-23",0,0.01,0,0.01,0.005
"2397","2006-07-24",0,0,0,0,0
"2398","2006-07-25",0.18,0,0,0,0.045
"2399","2006-07-26",0.23,0,0,0,0.0575
"2400","2006-07-27",0.05,0,0.75,0.79,0.3975
"2401","2006-07-28",0.64,0.01,0.01,0.11,0.1925
"2402","2006-07-29",0.25,0,0,0,0.0625
"2403","2006-07-30",0.01,0,0,0,0.0025
"2404","2006-07-31",0,0,0,0,0
"2405","2006-08-01",0,0,0,0,0
"2406","2006-08-02",0,0,0,0,0
"2407","2006-08-03",0,0,0,0,0
"2408","2006-08-04",0,0,0,0,0
"2409","2006-08-05",0,0,0.47,0.04,0.1275
"2410","2006-08-06",0,0,0,0.14,0.035
"2411","2006-08-07",0.28,0,0,0.12,0.1
"2412","2006-08-08",0.01,0,0,0,0.0025
"2413","2006-08-09",0,0.08,0,0,0.02
"2414","2006-08-10",0,0,0,0,0
"2415","2006-08-11",1.52,0.12,0,0,0.41
"2416","2006-08-12",0,0,0,0,0
"2417","2006-08-13",0.13,0,0.03,0,0.04
"2418","2006-08-14",0.01,0.14,0.04,0,0.0475
"2419","2006-08-15",0,0.46,0,0,0.115
"2420","2006-08-16",0,0.01,0.38,0,0.0975
"2421","2006-08-17",0,0,0.5,0.01,0.1275
"2422","2006-08-18",0,0,0,0,0
"2423","2006-08-19",0.06,0.2,0.09,0.27,0.155
"2424","2006-08-20",0.03,0,1.08,0.38,0.3725
"2425","2006-08-21",0,0,0,0,0
"2426","2006-08-22",0,0.01,0.02,0.02,0.0125
"2427","2006-08-23",0,0.24,0.08,0.1,0.105
"2428","2006-08-24",0.62,1.32,0.07,0.06,0.5175
"2429","2006-08-25",0.1,0.83,1.22,0.93,0.77
"2430","2006-08-26",0,0.32,0.04,0.06,0.105
"2431","2006-08-27",0,0,0.7,0,0.175
"2432","2006-08-28",0.08,0,0,0,0.02
"2433","2006-08-29",0.1,0,0.47,0.16,0.1825
"2434","2006-08-30",1,1.56,2.08,1.4,1.51
"2435","2006-08-31",0.25,0.27,0.01,1.16,0.4225
"2436","2006-09-01",0.02,0.05,1.91,0.38,0.59
"2437","2006-09-02",0.1,0.15,0.7,0.19,0.285
"2438","2006-09-03",0.06,0,0,0,0.015
"2439","2006-09-04",0.31,0,0.98,0.08,0.3425
"2440","2006-09-05",0.01,0.31,0.83,0.59,0.435
"2441","2006-09-06",0,0.03,0.27,0.04,0.085
"2442","2006-09-07",0.17,0.04,0.04,1.57,0.455
"2443","2006-09-08",0.01,0,0,0,0.0025
"2444","2006-09-09",0,0,0,0,0
"2445","2006-09-10",0.01,0,0,0,0.0025
"2446","2006-09-11",0,0,0.06,0.24,0.075
"2447","2006-09-12",0,0.01,1.02,0.04,0.2675
"2448","2006-09-13",0,0,0,0,0
"2449","2006-09-14",0.08,0,0.11,0,0.0475
"2450","2006-09-15",0,0,0,0.02,0.005
"2451","2006-09-16",0,0,0,0,0
"2452","2006-09-17",0,0,0,0,0
"2453","2006-09-18",0,0,0,0,0
"2454","2006-09-19",0.35,0.41,0.63,0.33,0.43
"2455","2006-09-20",0.04,0,0.01,0,0.0125
"2456","2006-09-21",0,0,0,0,0
"2457","2006-09-22",0,0,0,0,0
"2458","2006-09-23",0,0,0,0,0
"2459","2006-09-24",0,0.13,0,0,0.0325
"2460","2006-09-25",0,0,0,0,0
"2461","2006-09-26",0,0,0,0.02,0.005
"2462","2006-09-27",0.5,0.12,0.01,0.03,0.165
"2463","2006-09-28",0.01,0,0.01,0,0.005
"2464","2006-09-29",0,0,0,0,0
"2465","2006-09-30",0,0,0,0,0
"2466","2006-10-01",0,0,0,0,0
"2467","2006-10-02",0,0,0,0,0
"2468","2006-10-03",0,0,0,0,0
"2469","2006-10-04",0,0,0,0,0
"2470","2006-10-05",0,0,0,0,0
"2471","2006-10-06",0,0,0,0,0
"2472","2006-10-07",0,0,0,0,0
"2473","2006-10-08",0,0.06,0,0,0.015
"2474","2006-10-09",0,0.01,0,0,0.0025
"2475","2006-10-10",0,0,0,0,0
"2476","2006-10-11",0,0,0,0,0
"2477","2006-10-12",0,0,0,0,0
"2478","2006-10-13",0,0,0,0,0
"2479","2006-10-14",0,0,0,0,0
"2480","2006-10-15",0,0,0,0,0
"2481","2006-10-16",0,0,0,0,0
"2482","2006-10-17",0,0,0,0,0
"2483","2006-10-18",0,0,0,0,0
"2484","2006-10-19",0,0,0,0,0
"2485","2006-10-20",0,0,0,0,0
"2486","2006-10-21",0,0,0,0,0
"2487","2006-10-22",0,0,0,0,0
"2488","2006-10-23",0,0,0,0,0
"2489","2006-10-24",0,0,0,0,0
"2490","2006-10-25",0,0,0,0,0
"2491","2006-10-26",0,0,0,0,0
"2492","2006-10-27",0,0,0,0,0
"2493","2006-10-28",0.47,0.44,0.43,0.31,0.4125
"2494","2006-10-29",0,0,0,0,0
"2495","2006-10-30",0,0,0,0,0
"2496","2006-10-31",0.54,0.04,1.41,1.4,0.8475
"2497","2006-11-01",0,0,0,0,0
"2498","2006-11-02",0,0,0,0.02,0.005
"2499","2006-11-03",0,0,0,0,0
"2500","2006-11-04",0,0,0,0,0
"2501","2006-11-05",0.04,0,0,0.01,0.0125
"2502","2006-11-06",0,0,0,0,0
"2503","2006-11-07",0,0,0,0,0
"2504","2006-11-08",0,0,0,0,0
"2505","2006-11-09",0,0,0,0,0
"2506","2006-11-10",0,0,0,0,0
"2507","2006-11-11",0,0,0,0,0
"2508","2006-11-12",0,0,0,0,0
"2509","2006-11-13",0,0,0,0,0
"2510","2006-11-14",0,0,0,0,0
"2511","2006-11-15",0.01,0,0,0,0.0025
"2512","2006-11-16",0.02,0.06,0.04,0,0.03
"2513","2006-11-17",0.01,0,0,0,0.0025
"2514","2006-11-18",0,0,0,0,0
"2515","2006-11-19",0,0,0,0,0
"2516","2006-11-20",0,0,0,0,0
"2517","2006-11-21",0,0,0,0,0
"2518","2006-11-22",0,0,0,0,0
"2519","2006-11-23",0,0,0,0,0
"2520","2006-11-24",0,0,0,0,0
"2521","2006-11-25",0,0,0,0,0
"2522","2006-11-26",0.03,0.02,0.15,0.16,0.09
"2523","2006-11-27",0.01,0,0.01,0,0.005
"2524","2006-11-28",0,0.01,0,0,0.0025
"2525","2006-11-29",0.11,0,0.02,0.02,0.0375
"2526","2006-11-30",0.02,0.04,0.02,0.02,0.025
"2527","2006-12-01",0,0,0,0,0
"2528","2006-12-02",0,0,0,0,0
"2529","2006-12-03",0,0,0,0,0
"2530","2006-12-04",0,0,0,0,0
"2531","2006-12-05",0,0,0,0,0
"2532","2006-12-06",0,0,0,0,0
"2533","2006-12-07",0,0,0,0,0
"2534","2006-12-08",0,0,0,0,0
"2535","2006-12-09",0,0,0,0,0
"2536","2006-12-10",0,0,0,0,0
"2537","2006-12-11",0,0,0,0,0
"2538","2006-12-12",0,0,0,0,0
"2539","2006-12-13",0,0,0,0,0
"2540","2006-12-14",0.24,0.11,NA,0.55,NA
"2541","2006-12-15",0.01,0,0,0.01,0.005
"2542","2006-12-16",0.01,0.05,0.05,0.08,0.0475
"2543","2006-12-17",0.08,0.02,0,0,0.025
"2544","2006-12-18",0,0,0,0,0
"2545","2006-12-19",0,0,0,0.1,0.025
"2546","2006-12-20",0,0,0,0,0
"2547","2006-12-21",0,0,0,0,0
"2548","2006-12-22",0,0,0,0,0
"2549","2006-12-23",0.09,0.14,0.09,0.2,0.13
"2550","2006-12-24",0.01,0,0,0,0.0025
"2551","2006-12-25",0.37,0.49,0.55,0.52,0.4825
"2552","2006-12-26",0.03,0,0.05,0.01,0.0225
"2553","2006-12-27",0,0,0,0,0
"2554","2006-12-28",0,0,0,0,0
"2555","2006-12-29",0,0,0,0,0
"2556","2006-12-30",0,0,0,0,0
"2557","2006-12-31",0,0,0,0,0
"2558","2007-01-01",0,0,0,0,0
"2559","2007-01-02",0,0,0,0,0
"2560","2007-01-03",0,0,0.1,0,0.025
"2561","2007-01-04",0,0,0,0,0
"2562","2007-01-05",0,0,0,0,0
"2563","2007-01-06",0,0,0,0,0
"2564","2007-01-07",0,0,0,0,0
"2565","2007-01-08",0,0,0,0,0
"2566","2007-01-09",0,0,0,0,0
"2567","2007-01-10",0,0,0,0,0
"2568","2007-01-11",0,0,0,0,0
"2569","2007-01-12",0,0,0,0,0
"2570","2007-01-13",0,0,0,0,0
"2571","2007-01-14",0,0,0,0,0
"2572","2007-01-15",0,0.01,0.02,0.03,0.015
"2573","2007-01-16",0,0,0,0.13,0.0325
"2574","2007-01-17",0,0,0.01,0,0.0025
"2575","2007-01-18",0,0,0,0,0
"2576","2007-01-19",0.03,0,0,0,0.0075
"2577","2007-01-20",0,0,0,0,0
"2578","2007-01-21",0,0,0,0,0
"2579","2007-01-22",0,0,0,0,0
"2580","2007-01-23",0,0,0,0,0
"2581","2007-01-24",0,0,0,0,0
"2582","2007-01-25",0.15,0.12,0.09,0.18,0.135
"2583","2007-01-26",0,0,0,0,0
"2584","2007-01-27",0,0,0,0,0
"2585","2007-01-28",0,0,0.01,0,0.0025
"2586","2007-01-29",0,0,0,0,0
"2587","2007-01-30",0,0,0,0,0
"2588","2007-01-31",0,0,0,0,0
"2589","2007-02-01",0,0,0,0,0
"2590","2007-02-02",0,0,0,0,0
"2591","2007-02-03",0,0,0,0,0
"2592","2007-02-04",0,0.01,0.03,0.03,0.0175
"2593","2007-02-05",0.02,0.03,0.13,0.04,0.055
"2594","2007-02-06",0,0.01,0,0,0.0025
"2595","2007-02-07",0,0,0,0,0
"2596","2007-02-08",0,0,0,0,0
"2597","2007-02-09",0,0,0,0,0
"2598","2007-02-10",0,0,0,0,0
"2599","2007-02-11",0,0,0,0,0
"2600","2007-02-12",0.13,0.16,0.27,0.42,0.245
"2601","2007-02-13",0,0,0,0,0
"2602","2007-02-14",0.01,0.02,0,0.01,0.01
"2603","2007-02-15",0.08,0.07,0.1,0.13,0.095
"2604","2007-02-16",0,0,0.01,0,0.0025
"2605","2007-02-17",0,0,0,0,0
"2606","2007-02-18",0,0.02,0.05,0.03,0.025
"2607","2007-02-19",0,0,0,0,0
"2608","2007-02-20",0,0,0,0,0
"2609","2007-02-21",0,0,0,0,0
"2610","2007-02-22",0,0,0,0,0
"2611","2007-02-23",0,0,0,0,0
"2612","2007-02-24",0,0,0,0,0
"2613","2007-02-25",0,0,0,0,0
"2614","2007-02-26",0,0,0,0,0
"2615","2007-02-27",0.22,0,0,0,0.055
"2616","2007-02-28",0,0,0,0.01,0.0025
"2617","2007-03-01",0,0,0,0,0
"2618","2007-03-02",0,0,0,0,0
"2619","2007-03-03",0,0,0,0,0
"2620","2007-03-04",0,0,0,0,0
"2621","2007-03-05",0,0,0,0,0
"2622","2007-03-06",0,0,0,0,0
"2623","2007-03-07",0,0,0,0,0
"2624","2007-03-08",0,0,0,0,0
"2625","2007-03-09",0,0,0,0,0
"2626","2007-03-10",0,0,0,0,0
"2627","2007-03-11",0,0,0,0,0
"2628","2007-03-12",0,0,0,0,0
"2629","2007-03-13",0,0,0,0,0
"2630","2007-03-14",0,0,0,0,0
"2631","2007-03-15",0,0,0,0,0
"2632","2007-03-16",0,0.01,0.07,0,0.02
"2633","2007-03-17",0,0,0,0,0
"2634","2007-03-18",0,0,0,0,0
"2635","2007-03-19",0,0,0,0,0
"2636","2007-03-20",0.07,0.01,0,0.01,0.0225
"2637","2007-03-21",0,0,0,0,0
"2638","2007-03-22",0,0,0.02,0,0.005
"2639","2007-03-23",0.18,0,0.02,0.03,0.0575
"2640","2007-03-24",0,0,0,0,0
"2641","2007-03-25",0,0,0,0,0
"2642","2007-03-26",0,0,0,0,0
"2643","2007-03-27",0,0,0,0,0
"2644","2007-03-28",0,0,0,0,0
"2645","2007-03-29",0,0,0,0,0
"2646","2007-03-30",0,0,0,0,0
"2647","2007-03-31",0,0,0,0,0
"2648","2007-04-01",0,0,0,0,0
"2649","2007-04-02",0,0,0,0,0
"2650","2007-04-03",0,0,0,0,0
"2651","2007-04-04",0,0,0,0,0
"2652","2007-04-05",0.23,0.02,0,0,0.0625
"2653","2007-04-06",0,0,0.03,0.02,0.0125
"2654","2007-04-07",0,0,0,0,0
"2655","2007-04-08",0,0,0,0,0
"2656","2007-04-09",0,0,0,0,0
"2657","2007-04-10",0.18,0.26,0.28,0.18,0.225
"2658","2007-04-11",0.07,0.03,0.12,0.04,0.065
"2659","2007-04-12",0.04,0.02,0.01,0.01,0.02
"2660","2007-04-13",0,0,0,0,0
"2661","2007-04-14",0,0,0,0,0
"2662","2007-04-15",0.35,0.1,0.02,0.08,0.1375
"2663","2007-04-16",0,0,0,0,0
"2664","2007-04-17",0,0,0,0,0
"2665","2007-04-18",0,0,0,0,0
"2666","2007-04-19",0,0,0,0,0
"2667","2007-04-20",0,0,0,0,0
"2668","2007-04-21",0,0,0,0,0
"2669","2007-04-22",0,0,0,0,0
"2670","2007-04-23",0,0,0,0,0
"2671","2007-04-24",0,0,0,0,0
"2672","2007-04-25",0,0,0,0,0
"2673","2007-04-26",0.08,0.02,0,0,0.025
"2674","2007-04-27",0,0.05,0,0.04,0.0225
"2675","2007-04-28",0,0,0,0,0
"2676","2007-04-29",0,0,0,0,0
"2677","2007-04-30",0,0,0,0,0
"2678","2007-05-01",0,0,0,0,0
"2679","2007-05-02",0,0,0,0,0
"2680","2007-05-03",0,0,0,0,0
"2681","2007-05-04",0.02,0,0,0,0.005
"2682","2007-05-05",0,0.06,0,0,0.015
"2683","2007-05-06",0.25,0.34,0.43,0.13,0.2875
"2684","2007-05-07",0.03,0.01,0.02,0.03,0.0225
"2685","2007-05-08",0,0,0,0,0
"2686","2007-05-09",0,0,0,0,0
"2687","2007-05-10",0,0,0,0,0
"2688","2007-05-11",0.02,0,0,0.33,0.0875
"2689","2007-05-12",0,0.23,0.1,0.13,0.115
"2690","2007-05-13",0.2,0,0.02,0.2,0.105
"2691","2007-05-14",0.47,0.4,0,0.02,0.2225
"2692","2007-05-15",0,0,0.56,0.03,0.1475
"2693","2007-05-16",0,0,0,0,0
"2694","2007-05-17",0,0,0.02,0.02,0.01
"2695","2007-05-18",0.38,0.07,0.05,0.17,0.1675
"2696","2007-05-19",0,0,0,0.01,0.0025
"2697","2007-05-20",0,0,0,0,0
"2698","2007-05-21",0,0,0,0,0
"2699","2007-05-22",0,0,0,0,0
"2700","2007-05-23",0,0,0,0,0
"2701","2007-05-24",0.03,0,0.01,0,0.01
"2702","2007-05-25",0,0,0,0,0
"2703","2007-05-26",0,0,0,0,0
"2704","2007-05-27",0,0,0,0,0
"2705","2007-05-28",0,0,0,0,0
"2706","2007-05-29",0,0,0,0,0
"2707","2007-05-30",0,0,0,0,0
"2708","2007-05-31",0,0,0,0,0
"2709","2007-06-01",0.71,0.5,0.78,0.38,0.5925
"2710","2007-06-02",0.24,0.23,1.52,0.14,0.5325
"2711","2007-06-03",0,0,0,0,0
"2712","2007-06-04",0,0,0,0,0
"2713","2007-06-05",0,0,0,0,0
"2714","2007-06-06",0.05,0.34,0.07,0.08,0.135
"2715","2007-06-07",0.07,0.1,0.08,0.08,0.0825
"2716","2007-06-08",0,0,0,0,0
"2717","2007-06-09",0,0,0,0,0
"2718","2007-06-10",0,0,0,0,0
"2719","2007-06-11",0,0,0,0,0
"2720","2007-06-12",0.01,0,0,0,0.0025
"2721","2007-06-13",0.13,0.07,0.17,0.29,0.165
"2722","2007-06-14",0,0.13,0.05,0,0.045
"2723","2007-06-15",0,0.18,0,0,0.045
"2724","2007-06-16",0,0.04,0.04,0.25,0.0825
"2725","2007-06-17",0,0.01,0.1,0.04,0.0375
"2726","2007-06-18",0.1,0,0,0.01,0.0275
"2727","2007-06-19",0,0.08,0,0,0.02
"2728","2007-06-20",0.42,0.01,0.12,0.07,0.155
"2729","2007-06-21",0.39,0.22,0.23,0.09,0.2325
"2730","2007-06-22",0,0,0,0,0
"2731","2007-06-23",0,0,0,0,0
"2732","2007-06-24",0.44,0.13,0,0,0.1425
"2733","2007-06-25",0,0,0,0,0
"2734","2007-06-26",0,0,0,0,0
"2735","2007-06-27",0,0,0.73,0.25,0.245
"2736","2007-06-28",0,0,0,0,0
"2737","2007-06-29",0,0,0,0,0
"2738","2007-06-30",0.01,0,0,0.07,0.02
"2739","2007-07-01",0.05,0.07,0.05,0.06,0.0575
"2740","2007-07-02",0.25,0.23,0.18,0.14,0.2
"2741","2007-07-03",0.67,0.19,0.09,0.04,0.2475
"2742","2007-07-04",0.03,0.9,0,0.01,0.235
"2743","2007-07-05",0.52,0.02,0.01,0.07,0.155
"2744","2007-07-06",0.49,0.32,1.43,0.17,0.6025
"2745","2007-07-07",0,0.8,0,0,0.2
"2746","2007-07-08",0,0.37,0.94,0.09,0.35
"2747","2007-07-09",0,0,0,0,0
"2748","2007-07-10",0,0,0,0,0
"2749","2007-07-11",0,0,0,0,0
"2750","2007-07-12",0,0,0,0,0
"2751","2007-07-13",0.16,0.2,0,0,0.09
"2752","2007-07-14",0,0.01,0.15,0.05,0.0525
"2753","2007-07-15",0,0,0.02,0,0.005
"2754","2007-07-16",0.03,0,0.01,0.01,0.0125
"2755","2007-07-17",0,0,0.12,0,0.03
"2756","2007-07-18",0,0,0,0,0
"2757","2007-07-19",0,0.04,0,0,0.01
"2758","2007-07-20",0,0,0,0,0
"2759","2007-07-21",0,0.02,0.01,0,0.0075
"2760","2007-07-22",0,0,0,0,0
"2761","2007-07-23",0,0.11,0.01,0.41,0.1325
