"","date","L8.441_FLOW_cfs"
"2404",2006-07-31,NA
"2405",2006-08-01,NA
"2406",2006-08-02,NA
"2407",2006-08-03,NA
"2408",2006-08-04,NA
"2409",2006-08-05,NA
"2410",2006-08-06,NA
"2411",2006-08-07,NA
"2412",2006-08-08,NA
"2413",2006-08-09,NA
"2414",2006-08-10,NA
"2415",2006-08-11,NA
"2416",2006-08-12,NA
"2417",2006-08-13,NA
"2418",2006-08-14,NA
"2419",2006-08-15,NA
"2420",2006-08-16,NA
"2421",2006-08-17,NA
"2422",2006-08-18,NA
"2423",2006-08-19,NA
"2424",2006-08-20,NA
"2425",2006-08-21,NA
"2426",2006-08-22,NA
"2427",2006-08-23,NA
"2428",2006-08-24,NA
"2429",2006-08-25,NA
"2430",2006-08-26,NA
"2431",2006-08-27,NA
"2432",2006-08-28,NA
"2433",2006-08-29,NA
"2434",2006-08-30,NA
"2435",2006-08-31,NA
"2436",2006-09-01,NA
"2437",2006-09-02,NA
"2438",2006-09-03,NA
"2439",2006-09-04,NA
"2440",2006-09-05,NA
"2441",2006-09-06,NA
"2442",2006-09-07,NA
"2443",2006-09-08,NA
"2444",2006-09-09,NA
"2445",2006-09-10,NA
"2446",2006-09-11,NA
"2447",2006-09-12,NA
"2448",2006-09-13,NA
"2449",2006-09-14,NA
"2450",2006-09-15,NA
"2451",2006-09-16,NA
"2452",2006-09-17,NA
"2453",2006-09-18,NA
"2454",2006-09-19,NA
"2455",2006-09-20,NA
"2456",2006-09-21,NA
"2457",2006-09-22,NA
"2458",2006-09-23,NA
"2459",2006-09-24,NA
"2460",2006-09-25,NA
"2461",2006-09-26,NA
"2462",2006-09-27,NA
"2463",2006-09-28,NA
"2464",2006-09-29,NA
"2465",2006-09-30,NA
"2466",2006-10-01,NA
"2467",2006-10-02,NA
"2468",2006-10-03,NA
"2469",2006-10-04,NA
"2470",2006-10-05,-897893.22547008
"2471",2006-10-06,-873427.47000768
"2472",2006-10-07,-868534.3189152
"2473",2006-10-08,-966397.3407648
"2474",2006-10-09,-900339.80101632
"2475",2006-10-10,-841621.98790656
"2476",2006-10-11,-584731.55555136
"2477",2006-10-12,-841621.98790656
"2478",2006-10-13,-296035.64109504
"2479",2006-10-14,-134561.6550432
"2480",2006-10-15,-188386.31706048
"2481",2006-10-16,-9541.644630336
"2482",2006-10-17,-5137.808647104
"2483",2006-10-18,-5137.808647104
"2484",2006-10-19,-17126.02882368
"2485",2006-10-20,366.986331936
"2486",2006-10-21,-3425.205764736
"2487",2006-10-22,-2935.890655488
"2488",2006-10-23,1810.4659042176
"2489",2006-10-24,5871.781310976
"2490",2006-10-25,12477.535285824
"2491",2006-10-26,-34252.05764736
"2492",2006-10-27,-114989.05067328
"2493",2006-10-28,-9541.644630336
"2494",2006-10-29,3425.205764736
"2495",2006-10-30,-2446.57554624
"2496",2006-10-31,-1100.958995808
"2497",2006-11-01,2446.57554624
"2498",2006-11-02,2006.1919479168
"2499",2006-11-03,2446.57554624
"2500",2006-11-04,2446.57554624
"2501",2006-11-05,2446.57554624
"2502",2006-11-06,2446.57554624
"2503",2006-11-07,3425.205764736
"2504",2006-11-08,-1516.8768386688
"2505",2006-11-09,4403.835983232
"2506",2006-11-10,2935.890655488
"2507",2006-11-11,1223.28777312
"2508",2006-11-12,366.986331936
"2509",2006-11-13,5871.781310976
"2510",2006-11-14,2691.233100864
"2511",2006-11-15,3669.86331936
"2512",2006-11-16,4648.493537856
"2513",2006-11-17,4159.178428608
"2514",2006-11-18,4403.835983232
"2515",2006-11-19,5382.466201728
"2516",2006-11-20,-342.5205764736
"2517",2006-11-21,-1125.4247512704
"2518",2006-11-22,929.6987075712
"2519",2006-11-23,-3669.86331936
"2520",2006-11-24,-2079.589214304
"2521",2006-11-25,-2935.890655488
"2522",2006-11-26,-2691.233100864
"2523",2006-11-27,-5382.466201728
"2524",2006-11-28,-41591.78428608
"2525",2006-11-29,-7829.041747968
"2526",2006-11-30,-7095.069084096
"2527",2006-12-01,-23976.440353152
"2528",2006-12-02,-3425.205764736
"2529",2006-12-03,-1125.4247512704
"2530",2006-12-04,-2250.8495025408
"2531",2006-12-05,-3425.205764736
"2532",2006-12-06,-929.6987075712
"2533",2006-12-07,-1981.7261924544
"2534",2006-12-08,2935.890655488
"2535",2006-12-09,-244.657554624
"2536",2006-12-10,-1639.2056159808
"2537",2006-12-11,1027.5617294208
"2538",2006-12-12,-2691.233100864
"2539",2006-12-13,-5627.123756352
"2540",2006-12-14,-44038.35983232
"2541",2006-12-15,-763331.57042688
"2542",2006-12-16,-435490.44723072
"2543",2006-12-17,-298482.21664128
"2544",2006-12-18,-239764.40353152
"2545",2006-12-19,-819602.8079904
"2546",2006-12-20,-863641.16782272
"2547",2006-12-21,-880767.1966464
"2548",2006-12-22,-922358.98093248
"2549",2006-12-23,-900339.80101632
"2550",2006-12-24,-929698.7075712
"2551",2006-12-25,-932145.28311744
"2552",2006-12-26,-875874.04555392
"2553",2006-12-27,-819602.8079904
"2554",2006-12-28,-533353.46908032
"2555",2006-12-29,-347413.72756608
"2556",2006-12-30,-888106.92328512
"2557",2006-12-31,-976183.64294976
"2558",2007-01-01,-917465.82984
"2559",2007-01-02,-922358.98093248
"2560",2007-01-03,-885660.34773888
"2561",2007-01-04,-861194.59227648
"2562",2007-01-05,-858748.01673024
"2563",2007-01-06,-851408.29009152
"2564",2007-01-07,-866087.74336896
"2565",2007-01-08,-604304.15992128
"2566",2007-01-09,3669.86331936
"2567",2007-01-10,2397.6440353152
"2568",2007-01-11,1174.3562621952
"2569",2007-01-12,318.0548210112
"2570",2007-01-13,-4893.15109248
"2571",2007-01-14,-68504.11529472
"2572",2007-01-15,6605.753974848
"2573",2007-01-16,4403.835983232
"2574",2007-01-17,-660.5753974848
"2575",2007-01-18,1492.4110832064
"2576",2007-01-19,-73.3972663872
"2577",2007-01-20,4403.835983232
"2578",2007-01-21,-1419.0138168192
"2579",2007-01-22,2055.1234588416
"2580",2007-01-23,244.657554624
"2581",2007-01-24,3425.205764736
"2582",2007-01-25,2691.233100864
"2583",2007-01-26,1663.6713714432
"2584",2007-01-27,-1663.6713714432
"2585",2007-01-28,-782.9041747968
"2586",2007-01-29,-366.986331936
"2587",2007-01-30,1003.0959739584
"2588",2007-01-31,-1052.0274848832
"2589",2007-02-01,1149.8905067328
"2590",2007-02-02,-1859.3974151424
"2591",2007-02-03,-2935.890655488
"2592",2007-02-04,-1908.3289260672
"2593",2007-02-05,2104.0549697664
"2594",2007-02-06,-1883.8631706048
"2595",2007-02-07,48.9315109248
"2596",2007-02-08,-2373.1782798528
"2597",2007-02-09,-5137.808647104
"2598",2007-02-10,-2691.233100864
"2599",2007-02-11,1981.7261924544
"2600",2007-02-12,-1834.93165968
"2601",2007-02-13,-2299.7810134656
"2602",2007-02-14,4159.178428608
"2603",2007-02-15,4648.493537856
"2604",2007-02-16,1859.3974151424
"2605",2007-02-17,-391.4520873984
"2606",2007-02-18,4893.15109248
"2607",2007-02-19,146.7945327744
"2608",2007-02-20,-2152.9864806912
"2609",2007-02-21,-2079.589214304
"2610",2007-02-22,-5382.466201728
"2611",2007-02-23,-2446.57554624
"2612",2007-02-24,-36698.6331936
"2613",2007-02-25,-21529.864806912
"2614",2007-02-26,-1247.7535285824
"2615",2007-02-27,2299.7810134656
"2616",2007-02-28,-2348.7125243904
"2617",2007-03-01,-9052.329521088
"2618",2007-03-02,5137.808647104
"2619",2007-03-03,-1541.3425941312
"2620",2007-03-04,-48.9315109248
"2621",2007-03-05,1565.8083495936
"2622",2007-03-06,-1223.28777312
"2623",2007-03-07,-3180.548210112
"2624",2007-03-08,-2299.7810134656
"2625",2007-03-09,-3180.548210112
"2626",2007-03-10,-3669.86331936
"2627",2007-03-11,1100.958995808
"2628",2007-03-12,-2324.246768928
"2629",2007-03-13,-3180.548210112
"2630",2007-03-14,-9786.30218496
"2631",2007-03-15,-48931.5109248
"2632",2007-03-16,-3669.86331936
"2633",2007-03-17,3425.205764736
"2634",2007-03-18,-10030.959739584
"2635",2007-03-19,-29358.90655488
"2636",2007-03-20,-31805.48210112
"2637",2007-03-21,-34252.05764736
"2638",2007-03-22,-36698.6331936
"2639",2007-03-23,-39145.20873984
"2640",2007-03-24,-41591.78428608
"2641",2007-03-25,-70950.69084096
"2642",2007-03-26,-41591.78428608
"2643",2007-03-27,-6850.411529472
"2644",2007-03-28,10275.617294208
"2645",2007-03-29,NA
"2646",2007-03-30,NA
"2647",2007-03-31,NA
"2648",2007-04-01,-112542.47512704
"2649",2007-04-02,NA
"2650",2007-04-03,NA
"2651",2007-04-04,NA
"2652",2007-04-05,NA
"2653",2007-04-06,NA
"2654",2007-04-07,NA
"2655",2007-04-08,NA
"2656",2007-04-09,NA
"2657",2007-04-10,NA
"2658",2007-04-11,NA
"2659",2007-04-12,NA
"2660",2007-04-13,-7339.72663872
"2661",2007-04-14,-17126.02882368
"2662",2007-04-15,9786.30218496
"2663",2007-04-16,19572.60436992
"2664",2007-04-17,17126.02882368
"2665",2007-04-18,14679.45327744
"2666",2007-04-19,12232.8777312
"2667",2007-04-20,9786.30218496
"2668",2007-04-21,-18838.631706048
"2669",2007-04-22,-11254.247512704
"2670",2007-04-23,58717.81310976
"2671",2007-04-24,75843.84193344
"2672",2007-04-25,63610.96420224
"2673",2007-04-26,48931.5109248
"2674",2007-04-27,24465.7554624
"2675",2007-04-28,31805.48210112
"2676",2007-04-29,13456.16550432
"2677",2007-04-30,26912.33100864
"2678",2007-05-01,38655.893630592
"2679",2007-05-02,51378.08647104
"2680",2007-05-03,22263.837470784
"2681",2007-05-04,22997.810134656
"2682",2007-05-05,23731.782798528
"2683",2007-05-06,24465.7554624
"2684",2007-05-07,25444.385680896
"2685",2007-05-08,26178.358344768
"2686",2007-05-09,26912.33100864
"2687",2007-05-10,13456.16550432
"2688",2007-05-11,NA
"2689",2007-05-12,NA
"2690",2007-05-13,NA
"2691",2007-05-14,NA
"2692",2007-05-15,NA
"2693",2007-05-16,NA
"2694",2007-05-17,NA
"2695",2007-05-18,NA
"2696",2007-05-19,NA
"2697",2007-05-20,NA
"2698",2007-05-21,NA
"2699",2007-05-22,NA
"2700",2007-05-23,NA
"2701",2007-05-24,NA
"2702",2007-05-25,NA
"2703",2007-05-26,NA
"2704",2007-05-27,NA
"2705",2007-05-28,NA
"2706",2007-05-29,NA
"2707",2007-05-30,NA
"2708",2007-05-31,NA
"2709",2007-06-01,NA
"2710",2007-06-02,NA
"2711",2007-06-03,NA
"2712",2007-06-04,NA
"2713",2007-06-05,NA
"2714",2007-06-06,NA
"2715",2007-06-07,-704613.75731712
"2716",2007-06-08,NA
"2717",2007-06-09,NA
"2718",2007-06-10,NA
"2719",2007-06-11,NA
"2720",2007-06-12,NA
"2721",2007-06-13,NA
"2722",2007-06-14,NA
"2723",2007-06-15,NA
"2724",2007-06-16,NA
"2725",2007-06-17,NA
"2726",2007-06-18,NA
"2727",2007-06-19,NA
"2728",2007-06-20,-621430.18874496
"2729",2007-06-21,-685041.1529472
"2730",2007-06-22,-692380.87958592
"2731",2007-06-23,NA
"2732",2007-06-24,NA
"2733",2007-06-25,NA
"2734",2007-06-26,NA
"2735",2007-06-27,NA
"2736",2007-06-28,0
"2737",2007-06-29,NA
"2738",2007-06-30,NA
"2739",2007-07-01,NA
"2740",2007-07-02,NA
"2741",2007-07-03,NA
"2742",2007-07-04,-592071.28219008
"2743",2007-07-05,-778011.02370432
"2744",2007-07-06,-961504.18967232
"2745",2007-07-07,-1056920.63597568
"2746",2007-07-08,-1308917.9172384
"2747",2007-07-09,-1228180.92421248
"2748",2007-07-10,-1215948.04648128
"2749",2007-07-11,-1056920.63597568
"2750",2007-07-12,-868534.3189152
"2751",2007-07-13,-863641.16782272
"2752",2007-07-14,-741312.39051072
"2753",2007-07-15,-621430.18874496
"2754",2007-07-16,-467295.92933184
"2755",2007-07-17,-489315.109248
"2756",2007-07-18,-535800.04462656
"2757",2007-07-19,-560265.80008896
"2758",2007-07-20,-592071.28219008
"2759",2007-07-21,-601857.58437504
"2760",2007-07-22,-729079.51277952
"2761",2007-07-23,-902786.37656256
"2762",2007-07-24,-963950.76521856
"2763",2007-07-25,-934591.85866368
"2764",2007-07-26,-941931.5853024
"2765",2007-07-27,-937038.43420992
"2766",2007-07-28,-915019.25429376
"2767",2007-07-29,-870980.89446144
"2768",2007-07-30,-746205.5416032
"2769",2007-07-31,-699720.60622464
"2770",2007-08-01,-758438.4193344
"2771",2007-08-02,-912572.67874752
"2772",2007-08-03,-937038.43420992
"2773",2007-08-04,-954164.4630336
"2774",2007-08-05,-988416.52068096
"2775",2007-08-06,-1330937.09715456
"2776",2007-08-07,-1333383.6727008
"2777",2007-08-08,-1360296.00370944
"2778",2007-08-09,-1384761.75917184
"2779",2007-08-10,-1612293.28497216
"2780",2007-08-11,-1771320.69547776
"2781",2007-08-12,-1749301.5155616
"2782",2007-08-13,-1668564.52253568
"2783",2007-08-14,-1636759.04043456
"2784",2007-08-15,-1700370.0046368
"2785",2007-08-16,-1695476.85354432
"2786",2007-08-17,-1661224.79589696
"2787",2007-08-18,-1634312.46488832
"2788",2007-08-19,-1612293.28497216
"2789",2007-08-20,-1450819.29892032
"2790",2007-08-21,-1044687.75824448
"2791",2007-08-22,-785350.75034304
"2792",2007-08-23,-733972.663872
"2793",2007-08-24,-707060.33286336
"2794",2007-08-25,-692380.87958592
"2795",2007-08-26,-1064260.3626144
"2796",2007-08-27,-1162123.384464
"2797",2007-08-28,-1017775.42723584
"2798",2007-08-29,-834282.26126784
"2799",2007-08-30,-809816.50580544
"2800",2007-08-31,-618983.61319872
"2801",2007-09-01,-729079.51277952
"2802",2007-09-02,-638556.21756864
"2803",2007-09-03,-618983.61319872
"2804",2007-09-04,-589624.70664384
"2805",2007-09-05,-770671.2970656
"2806",2007-09-06,-660575.3974848
"2807",2007-09-07,-733972.663872
"2808",2007-09-08,-623876.7642912
"2809",2007-09-09,-557819.22454272
"2810",2007-09-10,-511334.28916416
"2811",2007-09-11,-599411.0088288
"2812",2007-09-12,-746205.5416032
"2813",2007-09-13,-841621.98790656
"2814",2007-09-14,-959057.61412608
"2815",2007-09-15,-971290.49185728
"2816",2007-09-16,-910126.10320128
"2817",2007-09-17,-1088726.1180768
"2818",2007-09-18,-1103405.57135424
"2819",2007-09-19,-995756.24731968
"2820",2007-09-20,-971290.49185728
"2821",2007-09-21,-927252.13202496
"2822",2007-09-22,-1218394.62202752
"2823",2007-09-23,-1467945.327744
"2824",2007-09-24,-1617186.43606464
"2825",2007-09-25,-1825145.35749504
"2826",2007-09-26,-1881416.59505856
"2827",2007-09-27,-2030657.7033792
"2828",2007-09-28,-1893649.47278976
"2829",2007-09-29,-1754194.66665408
"2830",2007-09-30,-1900989.19942848
"2831",2007-10-01,-2077142.63875776
"2832",2007-10-02,-2617835.8344768
"2833",2007-10-03,-2886959.1445632
"2834",2007-10-04,-2911424.9000256
"2835",2007-10-05,-2228830.32262464
"2836",2007-10-06,-2331586.49556672
"2837",2007-10-07,-2380518.00649152
"2838",2007-10-08,-2312013.8911968
"2839",2007-10-09,-2375624.85539904
"2840",2007-10-10,-2351159.09993664
"2841",2007-10-11,-2287548.1357344
"2842",2007-10-12,-2265528.95581824
"2843",2007-10-13,-2189685.1138848
"2844",2007-10-14,-2104054.9697664
"2845",2007-10-15,-2055123.4588416
"2846",2007-10-16,-2023317.97674048
"2847",2007-10-17,-1971939.89026944
"2848",2007-10-18,-1942580.98371456
"2849",2007-10-19,-1558468.62295488
"2850",2007-10-20,-1587827.52950976
"2851",2007-10-21,-2324246.768928
"2852",2007-10-22,-2060016.60993408
"2853",2007-10-23,-1732175.48673792
"2854",2007-10-24,-2062463.18548032
"2855",2007-10-25,-2380518.00649152
"2856",2007-10-26,-2223937.17153216
"2857",2007-10-27,-2160326.20732992
"2858",2007-10-28,-2197024.84052352
"2859",2007-10-29,-2243509.77590208
"2860",2007-10-30,-2211704.29380096
"2861",2007-10-31,-1771320.69547776
"2862",2007-11-01,-1954813.86144576
"2863",2007-11-02,-2287548.1357344
"2864",2007-11-03,-2221490.59598592
"2865",2007-11-04,-2331586.49556672
"2866",2007-11-05,-2135860.45186752
"2867",2007-11-06,-2077142.63875776
"2868",2007-11-07,-2148093.32959872
"2869",2007-11-08,-2015978.25010176
"2870",2007-11-09,-2042890.5811104
"2871",2007-11-10,-1991512.49463936
"2872",2007-11-11,-1976833.04136192
"2873",2007-11-12,-1923008.37934464
"2874",2007-11-13,-2037997.43001792
"2875",2007-11-14,-2040444.00556416
"2876",2007-11-15,-1962153.58808448
"2877",2007-11-16,-1847164.5374112
"2878",2007-11-17,-1859397.4151424
"2879",2007-11-18,-1839824.81077248
"2880",2007-11-19,-1852057.68850368
"2881",2007-11-20,-711953.48395584
"2882",2007-11-21,-26912.33100864
"2883",2007-11-22,-21529.864806912
"2884",2007-11-23,-23487.125243904
"2885",2007-11-24,-22019.17991616
"2886",2007-11-25,-80736.99302592
"2887",2007-11-26,-85630.1441184
"2888",2007-11-27,-18593.974151424
"2889",2007-11-28,-26912.33100864
"2890",2007-11-29,-17860.001487552
"2891",2007-11-30,-19817.261924544
"2892",2007-12-01,-18838.631706048
"2893",2007-12-02,-19327.946815296
"2894",2007-12-03,-7829.041747968
"2895",2007-12-04,-20795.89214304
"2896",2007-12-05,-19327.946815296
"2897",2007-12-06,-19572.60436992
"2898",2007-12-07,-21774.522361536
"2899",2007-12-08,-18349.3165968
"2900",2007-12-09,-26912.33100864
"2901",2007-12-10,41591.78428608
"2902",2007-12-11,34252.05764736
"2903",2007-12-12,-17860.001487552
"2904",2007-12-13,-24465.7554624
"2905",2007-12-14,-39145.20873984
"2906",2007-12-15,-694827.45513216
"2907",2007-12-16,-1255093.25522112
"2908",2007-12-17,-853854.86563776
"2909",2007-12-18,-638556.21756864
"2910",2007-12-19,-271569.88563264
"2911",2007-12-20,-31805.48210112
"2912",2007-12-21,-107649.32403456
"2913",2007-12-22,-51378.08647104
"2914",2007-12-23,-29358.90655488
"2915",2007-12-24,-144347.95722816
"2916",2007-12-25,-18104.659042176
"2917",2007-12-26,-48931.5109248
"2918",2007-12-27,-29358.90655488
"2919",2007-12-28,-36698.6331936
"2920",2007-12-29,-21285.207252288
"2921",2007-12-30,-29358.90655488
"2922",2007-12-31,-9052.329521088
"2923",2008-01-01,15168.768386688
"2924",2008-01-02,-39145.20873984
"2925",2008-01-03,-34252.05764736
"2926",2008-01-04,-31805.48210112
"2927",2008-01-05,-29358.90655488
"2928",2008-01-06,-24465.7554624
"2929",2008-01-07,-36698.6331936
"2930",2008-01-08,-24465.7554624
"2931",2008-01-09,-20061.919479168
"2932",2008-01-10,-22753.152580032
"2933",2008-01-11,-19817.261924544
"2934",2008-01-12,-15658.083495936
"2935",2008-01-13,-31805.48210112
"2936",2008-01-14,-19327.946815296
"2937",2008-01-15,-17370.686378304
"2938",2008-01-16,-26912.33100864
"2939",2008-01-17,-22263.837470784
"2940",2008-01-18,-34252.05764736
"2941",2008-01-19,-73397.2663872
"2942",2008-01-20,-36698.6331936
"2943",2008-01-21,-36698.6331936
"2944",2008-01-22,-17615.343932928
"2945",2008-01-23,-24465.7554624
"2946",2008-01-24,-19083.289260672
"2947",2008-01-25,-19572.60436992
"2948",2008-01-26,-12722.192840448
"2949",2008-01-27,-19817.261924544
"2950",2008-01-28,11498.905067328
"2951",2008-01-29,58717.81310976
"2952",2008-01-30,31805.48210112
"2953",2008-01-31,-17860.001487552
"2954",2008-02-01,-19572.60436992
"2955",2008-02-02,-13945.480613568
"2956",2008-02-03,-53824.66201728
"2957",2008-02-04,-19083.289260672
"2958",2008-02-05,-22508.495025408
"2959",2008-02-06,-15658.083495936
"2960",2008-02-07,-3669.86331936
"2961",2008-02-08,-11498.905067328
"2962",2008-02-09,-13700.823058944
"2963",2008-02-10,-44038.35983232
"2964",2008-02-11,-83183.56857216
"2965",2008-02-12,-105202.74848832
"2966",2008-02-13,-1113191.8735392
"2967",2008-02-14,-1289345.31286848
"2968",2008-02-15,-880767.1966464
"2969",2008-02-16,-714400.05950208
"2970",2008-02-17,-1453265.87446656
"2971",2008-02-18,-1636759.04043456
