"","date","LZ40_H2OT_Degrees Celsius"
"3425",2004-05-17,25.84
"3426",2004-05-18,26.7
"3427",2004-05-19,26.38
"3428",2004-05-20,27.38
"3429",2004-05-21,27.18
"3430",2004-05-22,28.24
"3431",2004-05-23,28.63
"3432",2004-05-24,28.7
"3433",2004-05-25,28.59
"3434",2004-05-26,28.65
"3435",2004-05-27,27.19
"3436",2004-05-28,28.26
"3437",2004-05-29,28.72
"3438",2004-05-30,28.67
"3439",2004-05-31,29.58
"3440",2004-06-01,0
"3441",2004-06-02,NA
"3442",2004-06-03,NA
"3443",2004-06-04,NA
"3444",2004-06-05,NA
"3445",2004-06-06,NA
"3446",2004-06-07,NA
"3447",2004-06-08,NA
"3448",2004-06-09,NA
"3449",2004-06-10,NA
"3450",2004-06-11,NA
"3451",2004-06-12,NA
"3452",2004-06-13,NA
"3453",2004-06-14,NA
"3454",2004-06-15,NA
"3455",2004-06-16,NA
"3456",2004-06-17,NA
"3457",2004-06-18,NA
"3458",2004-06-19,NA
"3459",2004-06-20,NA
"3460",2004-06-21,NA
"3461",2004-06-22,NA
"3462",2004-06-23,NA
"3463",2004-06-24,NA
"3464",2004-06-25,29.54
"3465",2004-06-26,30.82
"3466",2004-06-27,31.5
"3467",2004-06-28,0
"3468",2004-06-29,NA
"3469",2004-06-30,NA
"3470",2004-07-01,NA
"3471",2004-07-02,NA
"3472",2004-07-03,NA
"3473",2004-07-04,NA
"3474",2004-07-05,NA
"3475",2004-07-06,NA
"3476",2004-07-07,NA
"3477",2004-07-08,NA
"3478",2004-07-09,NA
"3479",2004-07-10,NA
"3480",2004-07-11,NA
"3481",2004-07-12,NA
"3482",2004-07-13,NA
"3483",2004-07-14,NA
"3484",2004-07-15,NA
"3485",2004-07-16,NA
"3486",2004-07-17,NA
"3487",2004-07-18,NA
"3488",2004-07-19,NA
"3489",2004-07-20,NA
"3490",2004-07-21,NA
"3491",2004-07-22,NA
"3492",2004-07-23,NA
"3493",2004-07-24,NA
"3494",2004-07-25,NA
"3495",2004-07-26,NA
"3496",2004-07-27,NA
"3497",2004-07-28,NA
"3498",2004-07-29,NA
"3499",2004-07-30,NA
"3500",2004-07-31,24.29
"3501",2004-08-01,27.03
"3502",2004-08-02,25.43
"3503",2004-08-03,26.87
"3504",2004-08-04,25.44
"3505",2004-08-05,25.73
"3506",2004-08-06,25.86
"3507",2004-08-07,26.34
"3508",2004-08-08,26.92
"3509",2004-08-09,28.19
"3510",2004-08-10,26.54
"3511",2004-08-11,26.84
"3512",2004-08-12,27.85
"3513",2004-08-13,26.12
"3514",2004-08-14,24.48
"3515",2004-08-15,26.68
"3516",2004-08-16,27.12
"3517",2004-08-17,28.4
"3518",2004-08-18,27.85
"3519",2004-08-19,0
"3520",2004-08-20,NA
"3521",2004-08-21,NA
"3522",2004-08-22,NA
"3523",2004-08-23,NA
"3524",2004-08-24,NA
"3525",2004-08-25,NA
"3526",2004-08-26,NA
"3527",2004-08-27,NA
"3528",2004-08-28,NA
"3529",2004-08-29,NA
"3530",2004-08-30,NA
"3531",2004-08-31,26.9
"3532",2004-09-01,27.48
"3533",2004-09-02,27.69
"3534",2004-09-03,26.33
"3535",2004-09-04,25.95
"3536",2004-09-05,24.19
"3537",2004-09-06,25.44
"3538",2004-09-07,25.21
"3539",2004-09-08,25.65
"3540",2004-09-09,27.16
"3541",2004-09-10,27.62
"3542",2004-09-11,28.01
"3543",2004-09-12,28.28
"3544",2004-09-13,28.02
"3545",2004-09-14,26.85
"3546",2004-09-15,26.92
"3547",2004-09-16,27.37
"3548",2004-09-17,26.47
"3549",2004-09-18,27
"3550",2004-09-19,28.15
"3551",2004-09-20,26.26
"3552",2004-09-21,24.38
"3553",2004-09-22,25.08
"3554",2004-09-23,24.58
"3555",2004-09-24,25.49
"3556",2004-09-25,19.28
"3557",2004-09-26,21.6
"3558",2004-09-27,23.89
"3559",2004-09-28,24.15
"3560",2004-09-29,23.92
"3561",2004-09-30,24.79
"3562",2004-10-01,24.31
"3563",2004-10-02,25.29
"3564",2004-10-03,26.52
"3565",2004-10-04,25.96
"3566",2004-10-05,24.86
"3567",2004-10-06,25.87
"3568",2004-10-07,25.57
"3569",2004-10-08,24.37
"3570",2004-10-09,24.47
"3571",2004-10-10,24.37
"3572",2004-10-11,22.88
"3573",2004-10-12,23.23
"3574",2004-10-13,24.11
"3575",2004-10-14,24.54
"3576",2004-10-15,22.92
"3577",2004-10-16,24.21
"3578",2004-10-17,23.08
"3579",2004-10-18,21.6
"3580",2004-10-19,20.86
"3581",2004-10-20,19.48
"3582",2004-10-21,21.66
"3583",2004-10-22,23
"3584",2004-10-23,23.17
"3585",2004-10-24,23.88
"3586",2004-10-25,23.81
"3587",2004-10-26,22.87
"3588",2004-10-27,23.12
"3589",2004-10-28,22.82
"3590",2004-10-29,22.72
"3591",2004-10-30,24.5
"3592",2004-10-31,22.33
"3593",2004-11-01,22.36
"3594",2004-11-02,23.43
"3595",2004-11-03,25.18
"3596",2004-11-04,24.75
"3597",2004-11-05,22.94
"3598",2004-11-06,23.04
"3599",2004-11-07,22.2
"3600",2004-11-08,22.82
"3601",2004-11-09,21.49
"3602",2004-11-10,20.72
"3603",2004-11-11,20.01
"3604",2004-11-12,22.76
"3605",2004-11-13,23.09
"3606",2004-11-14,18.48
"3607",2004-11-15,20.38
"3608",2004-11-16,21.05
"3609",2004-11-17,18.65
"3610",2004-11-18,17.58
"3611",2004-11-19,20.72
"3612",2004-11-20,19.96
"3613",2004-11-21,20.55
"3614",2004-11-22,21.46
"3615",2004-11-23,21.88
"3616",2004-11-24,18.01
"3617",2004-11-25,17.84
"3618",2004-11-26,19.16
"3619",2004-11-27,18.47
"3620",2004-11-28,17.95
"3621",2004-11-29,18.32
"3622",2004-11-30,18.29
"3623",2004-12-01,20.8
"3624",2004-12-02,22.7
"3625",2004-12-03,19.85
"3626",2004-12-04,19.91
"3627",2004-12-05,17.19
"3628",2004-12-06,18.71
"3629",2004-12-07,17.86
"3630",2004-12-08,18.4
"3631",2004-12-09,17.54
"3632",2004-12-10,15.65
"3633",2004-12-11,18.83
"3634",2004-12-12,20.29
"3635",2004-12-13,20.45
"3636",2004-12-14,17.3
"3637",2004-12-15,15.85
"3638",2004-12-16,13.48
"3639",2004-12-17,10.03
"3640",2004-12-18,11.5
"3641",2004-12-19,14.49
"3642",2004-12-20,15.46
"3643",2004-12-21,12.8
"3644",2004-12-22,12.34
"3645",2004-12-23,NA
"3646",2004-12-24,NA
"3647",2004-12-25,NA
"3648",2004-12-26,13.76
"3649",2004-12-27,13.86
"3650",2004-12-28,12.06
"3651",2004-12-29,11.82
"3652",2004-12-30,11.99
"3653",2004-12-31,12.79
"3654",2005-01-01,13.47
"3655",2005-01-02,13.78
"3656",2005-01-03,13.74
"3657",2005-01-04,13.85
"3658",2005-01-05,15.35
"3659",2005-01-06,17.81
"3660",2005-01-07,16.56
"3661",2005-01-08,16.98
"3662",2005-01-09,16.81
"3663",2005-01-10,17.83
"3664",2005-01-11,17.96
"3665",2005-01-12,18.11
"3666",2005-01-13,15.55
"3667",2005-01-14,11.46
"3668",2005-01-15,11.51
"3669",2005-01-16,14.74
"3670",2005-01-17,17.07
"3671",2005-01-18,14.85
"3672",2005-01-19,14.61
"3673",2005-01-20,14.39
"3674",2005-01-21,14.66
"3675",2005-01-22,13.8
"3676",2005-01-23,12.82
"3677",2005-01-24,13.97
"3678",2005-01-25,14.92
"3679",2005-01-26,14.38
"3680",2005-01-27,14.36
"3681",2005-01-28,10.15
"3682",2005-01-29,13.12
"3683",2005-01-30,13.68
"3684",2005-01-31,13.39
"3685",2005-02-01,13.39
"3686",2005-02-02,14.55
"3687",2005-02-03,19.39
"3688",2005-02-04,14.46
"3689",2005-02-05,14.6
"3690",2005-02-06,13.92
"3691",2005-02-07,14.2
"3692",2005-02-08,13.85
"3693",2005-02-09,15.82
"3694",2005-02-10,15.58
"3695",2005-02-11,16.55
"3696",2005-02-12,16.21
"3697",2005-02-13,17.06
"3698",2005-02-14,14.26
"3699",2005-02-15,17.18
"3700",2005-02-16,16.83
"3701",2005-02-17,16.26
"3702",2005-02-18,16.18
"3703",2005-02-19,15.96
"3704",2005-02-20,16.55
"3705",2005-02-21,17.91
"3706",2005-02-22,17.66
"3707",2005-02-23,17.28
"3708",2005-02-24,15.32
"3709",2005-02-25,NA
"3710",2005-02-26,16.51
"3711",2005-02-27,16.61
"3712",2005-02-28,17.41
"3713",2005-03-01,19.17
"3714",2005-03-02,19.73
"3715",2005-03-03,18.11
"3716",2005-03-04,15.77
"3717",2005-03-05,17.71
"3718",2005-03-06,18.6
"3719",2005-03-07,19.33
"3720",2005-03-08,14.73
"3721",2005-03-09,12.54
"3722",2005-03-10,14.92
"3723",2005-03-11,17.01
"3724",2005-03-12,17.87
"3725",2005-03-13,18.02
"3726",2005-03-14,13.18
"3727",2005-03-15,NA
"3728",2005-03-16,NA
"3729",2005-03-17,NA
"3730",2005-03-18,NA
"3731",2005-03-19,NA
"3732",2005-03-20,NA
"3733",2005-03-21,NA
"3734",2005-03-22,NA
"3735",2005-03-23,NA
"3736",2005-03-24,NA
"3737",2005-03-25,NA
"3738",2005-03-26,NA
"3739",2005-03-27,NA
"3740",2005-03-28,NA
"3741",2005-03-29,NA
"3742",2005-03-30,NA
"3743",2005-03-31,27.43
"3744",2005-04-01,NA
"3745",2005-04-02,21.98
"3746",2005-04-03,NA
"3747",2005-04-04,20.29
"3748",2005-04-05,20.93
"3749",2005-04-06,19.82
"3750",2005-04-07,NA
"3751",2005-04-08,22.17
"3752",2005-04-09,20.14
"3753",2005-04-10,19.25
"3754",2005-04-11,21.56
"3755",2005-04-12,22.81
"3756",2005-04-13,22.52
"3757",2005-04-14,22.09
"3758",2005-04-15,0
"3759",2005-04-16,NA
"3760",2005-04-17,NA
"3761",2005-04-18,NA
"3762",2005-04-19,NA
"3763",2005-04-20,NA
"3764",2005-04-21,NA
"3765",2005-04-22,NA
"3766",2005-04-23,NA
"3767",2005-04-24,NA
"3768",2005-04-25,NA
"3769",2005-04-26,NA
"3770",2005-04-27,NA
"3771",2005-04-28,NA
"3772",2005-04-29,NA
"3773",2005-04-30,NA
"3774",2005-05-01,NA
"3775",2005-05-02,NA
"3776",2005-05-03,NA
"3777",2005-05-04,NA
"3778",2005-05-05,NA
"3779",2005-05-06,NA
"3780",2005-05-07,NA
"3781",2005-05-08,NA
"3782",2005-05-09,NA
"3783",2005-05-10,26.26
"3784",2005-05-11,26.08
"3785",2005-05-12,24.99
"3786",2005-05-13,23.46
"3787",2005-05-14,24.84
"3788",2005-05-15,22.48
"3789",2005-05-16,24.75
"3790",2005-05-17,23.44
"3791",2005-05-18,22.87
"3792",2005-05-19,23.45
"3793",2005-05-20,25.26
"3794",2005-05-21,24.75
"3795",2005-05-22,24.28
"3796",2005-05-23,25.89
"3797",2005-05-24,23.64
"3798",2005-05-25,23.66
"3799",2005-05-26,24.36
"3800",2005-05-27,25.36
"3801",2005-05-28,26
"3802",2005-05-29,26.66
"3803",2005-05-30,26.49
"3804",2005-05-31,23.86
"3805",2005-06-01,NA
"3806",2005-06-02,NA
"3807",2005-06-03,NA
"3808",2005-06-04,NA
"3809",2005-06-05,22.72
"3810",2005-06-06,26.03
"3811",2005-06-07,24.81
"3812",2005-06-08,24.9
"3813",2005-06-09,23.75
"3814",2005-06-10,19.93
"3815",2005-06-11,15.44
"3816",2005-06-12,19.43
"3817",2005-06-13,24.08
"3818",2005-06-14,26.23
"3819",2005-06-15,29.13
"3820",2005-06-16,25.56
"3821",2005-06-17,26.23
"3822",2005-06-18,27.4
"3823",2005-06-19,26.39
"3824",2005-06-20,24.53
"3825",2005-06-21,25.38
"3826",2005-06-22,21.65
"3827",2005-06-23,20.74
"3828",2005-06-24,20.88
"3829",2005-06-25,24.25
"3830",2005-06-26,23.04
"3831",2005-06-27,18.33
"3832",2005-06-28,20.01
"3833",2005-06-29,23.27
"3834",2005-06-30,22.59
"3835",2005-07-01,19.89
"3836",2005-07-02,24.01
"3837",2005-07-03,24.37
"3838",2005-07-04,24.57
"3839",2005-07-05,25.88
"3840",2005-07-06,26.33
"3841",2005-07-07,26.31
"3842",2005-07-08,26.17
"3843",2005-07-09,23.25
"3844",2005-07-10,22.63
"3845",2005-07-11,24.19
"3846",2005-07-12,23.64
"3847",2005-07-13,24.07
"3848",2005-07-14,25.22
"3849",2005-07-15,24.57
"3850",2005-07-16,22.53
"3851",2005-07-17,22.58
"3852",2005-07-18,22.74
"3853",2005-07-19,23.26
"3854",2005-07-20,22.98
"3855",2005-07-21,25.08
"3856",2005-07-22,26.48
"3857",2005-07-23,25.5
"3858",2005-07-24,23.43
"3859",2005-07-25,24.96
"3860",2005-07-26,25.83
"3861",2005-07-27,26.41
"3862",2005-07-28,25.41
"3863",2005-07-29,26.14
"3864",2005-07-30,25.88
"3865",2005-07-31,24.11
"3866",2005-08-01,27.11
"3867",2005-08-02,27.29
"3868",2005-08-03,26.31
"3869",2005-08-04,27.33
"3870",2005-08-05,24.96
"3871",2005-08-06,27.45
"3872",2005-08-07,27.33
"3873",2005-08-08,27.5
"3874",2005-08-09,27.71
"3875",2005-08-10,26.77
"3876",2005-08-11,26.98
"3877",2005-08-12,27.88
"3878",2005-08-13,28.93
"3879",2005-08-14,29.21
"3880",2005-08-15,28.43
"3881",2005-08-16,28.46
"3882",2005-08-17,27.77
"3883",2005-08-18,28.38
"3884",2005-08-19,29.06
"3885",2005-08-20,27.43
"3886",2005-08-21,28.07
"3887",2005-08-22,28.27
"3888",2005-08-23,27.4
"3889",2005-08-24,25
"3890",2005-08-25,24.68
"3891",2005-08-26,23.14
"3892",2005-08-27,22.54
"3893",2005-08-28,21.71
"3894",2005-08-29,22.68
"3895",2005-08-30,25.16
"3896",2005-08-31,25.96
"3897",2005-09-01,28.47
"3898",2005-09-02,25.91
"3899",2005-09-03,21.27
"3900",2005-09-04,23.12
"3901",2005-09-05,21.96
"3902",2005-09-06,21.99
"3903",2005-09-07,20.13
"3904",2005-09-08,19.3
"3905",2005-09-09,21.1
"3906",2005-09-10,23
"3907",2005-09-11,23.84
"3908",2005-09-12,24.79
"3909",2005-09-13,23.51
"3910",2005-09-14,23.43
"3911",2005-09-15,23.47
"3912",2005-09-16,NA
"3913",2005-09-17,NA
"3914",2005-09-18,NA
"3915",2005-09-19,NA
"3916",2005-09-20,NA
"3917",2005-09-21,NA
"3918",2005-09-22,NA
"3919",2005-09-23,NA
"3920",2005-09-24,NA
"3921",2005-09-25,NA
"3922",2005-09-26,NA
"3923",2005-09-27,NA
"3924",2005-09-28,NA
"3925",2005-09-29,NA
"3926",2005-09-30,NA
"3927",2005-10-01,NA
"3928",2005-10-02,NA
"3929",2005-10-03,NA
"3930",2005-10-04,NA
"3931",2005-10-05,NA
"3932",2005-10-06,NA
"3933",2005-10-07,NA
"3934",2005-10-08,NA
"3935",2005-10-09,NA
"3936",2005-10-10,NA
"3937",2005-10-11,NA
"3938",2005-10-12,33.18
"3939",2005-10-13,33.76
"3940",2005-10-14,32.28
"3941",2005-10-15,31.6
"3942",2005-10-16,30.93
"3943",2005-10-17,30.57
"3944",2005-10-18,29.94
"3945",2005-10-19,30
"3946",2005-10-20,29.75
"3947",2005-10-21,29.66
"3948",2005-10-22,30.08
"3949",2005-10-23,29.7
"3950",2005-10-24,21.21
"3951",2005-10-25,16.06
"3952",2005-10-26,NA
"3953",2005-10-27,NA
"3954",2005-10-28,NA
"3955",2005-10-29,NA
"3956",2005-10-30,NA
"3957",2005-10-31,NA
"3958",2005-11-01,19.08
"3959",2005-11-02,21.3
"3960",2005-11-03,21.48
"3961",2005-11-04,21.57
"3962",2005-11-05,21.87
"3963",2005-11-06,23.1
"3964",2005-11-07,23.42
"3965",2005-11-08,23.69
"3966",2005-11-09,24.81
"3967",2005-11-10,25.87
"3968",2005-11-11,24.76
"3969",2005-11-12,24.28
"3970",2005-11-13,24.31
"3971",2005-11-14,21.62
"3972",2005-11-15,22.05
"3973",2005-11-16,23.41
"3974",2005-11-17,22.52
"3975",2005-11-18,21.98
"3976",2005-11-19,20.36
"3977",2005-11-20,21.06
"3978",2005-11-21,19.87
"3979",2005-11-22,21.46
"3980",2005-11-23,22.28
"3981",2005-11-24,21.15
"3982",2005-11-25,21.85
"3983",2005-11-26,22.03
"3984",2005-11-27,21.35
"3985",2005-11-28,20.89
"3986",2005-11-29,17.18
"3987",2005-11-30,20.08
"3988",2005-12-01,21.7
"3989",2005-12-02,21.26
"3990",2005-12-03,21.33
"3991",2005-12-04,21.76
"3992",2005-12-05,19.16
"3993",2005-12-06,17.59
"3994",2005-12-07,17.72
"3995",2005-12-08,17.07
"3996",2005-12-09,19.45
"3997",2005-12-10,20.8
"3998",2005-12-11,20.18
"3999",2005-12-12,20.38
"4000",2005-12-13,19.7
"4001",2005-12-14,19.21
"4002",2005-12-15,17.62
"4003",2005-12-16,17.41
"4004",2005-12-17,17.34
"4005",2005-12-18,16.62
"4006",2005-12-19,15.62
"4007",2005-12-20,15.84
"4008",2005-12-21,17.61
"4009",2005-12-22,16.43
"4010",2005-12-23,15.82
"4011",2005-12-24,16.56
"4012",2005-12-25,14.31
"4013",2005-12-26,15.81
"4014",2005-12-27,16.56
"4015",2005-12-28,17.49
"4016",2005-12-29,13.66
"4017",2005-12-30,16.47
"4018",2005-12-31,18.01
"4019",2006-01-01,16.17
"4020",2006-01-02,15.68
"4021",2006-01-03,13.89
"4022",2006-01-04,17.93
"4023",2006-01-05,17.77
"4024",2006-01-06,16.3
"4025",2006-01-07,16.02
"4026",2006-01-08,16.41
"4027",2006-01-09,15.57
"4028",2006-01-10,14.9
"4029",2006-01-11,16.18
"4030",2006-01-12,15.79
"4031",2006-01-13,16.6
"4032",2006-01-14,14.93
"4033",2006-01-15,15.75
"4034",2006-01-16,16.67
"4035",2006-01-17,14.01
"4036",2006-01-18,13.06
"4037",2006-01-19,13.92
"4038",2006-01-20,13.15
"4039",2006-01-21,14.77
"4040",2006-01-22,13.83
"4041",2006-01-23,15.25
"4042",2006-01-24,18.02
"4043",2006-01-25,16.41
"4044",2006-01-26,16.81
"4045",2006-01-27,16.11
"4046",2006-01-28,15.69
"4047",2006-01-29,15.62
"4048",2006-01-30,14.67
"4049",2006-01-31,16.82
"4050",2006-02-01,17.38
"4051",2006-02-02,15.44
"4052",2006-02-03,14.57
"4053",2006-02-04,13.82
"4054",2006-02-05,17.26
"4055",2006-02-06,18.75
"4056",2006-02-07,16.98
"4057",2006-02-08,16.89
"4058",2006-02-09,16.82
"4059",2006-02-10,17.25
"4060",2006-02-11,16.23
"4061",2006-02-12,14.86
"4062",2006-02-13,15.66
"4063",2006-02-14,15.25
"4064",2006-02-15,14.41
"4065",2006-02-16,15
"4066",2006-02-17,15.94
"4067",2006-02-18,16.62
"4068",2006-02-19,17.23
"4069",2006-02-20,16.11
"4070",2006-02-21,19.19
"4071",2006-02-22,19.93
"4072",2006-02-23,19.41
"4073",2006-02-24,16.67
"4074",2006-02-25,15.01
"4075",2006-02-26,15.13
"4076",2006-02-27,16.67
"4077",2006-02-28,19.54
"4078",2006-03-01,18.29
"4079",2006-03-02,18.8
"4080",2006-03-03,17.62
"4081",2006-03-04,18.11
"4082",2006-03-05,18.48
"4083",2006-03-06,17.88
"4084",2006-03-07,18.15
"4085",2006-03-08,18.44
"4086",2006-03-09,17.71
"4087",2006-03-10,16.83
"4088",2006-03-11,17.53
"4089",2006-03-12,17.18
"4090",2006-03-13,18.63
"4091",2006-03-14,20.93
"4092",2006-03-15,20.21
"4093",2006-03-16,21.32
"4094",2006-03-17,20.83
"4095",2006-03-18,19.64
"4096",2006-03-19,19.14
"4097",2006-03-20,19.16
"4098",2006-03-21,19.66
"4099",2006-03-22,20.69
"4100",2006-03-23,19.64
"4101",2006-03-24,20.78
"4102",2006-03-25,19.98
"4103",2006-03-26,18.87
"4104",2006-03-27,18.5
"4105",2006-03-28,19.11
"4106",2006-03-29,19.39
"4107",2006-03-30,19.22
"4108",2006-03-31,19.62
"4109",2006-04-01,22.15
"4110",2006-04-02,23.03
"4111",2006-04-03,22.53
"4112",2006-04-04,21.11
"4113",2006-04-05,22
"4114",2006-04-06,21.12
"4115",2006-04-07,21.48
"4116",2006-04-08,20.32
"4117",2006-04-09,20.19
"4118",2006-04-10,20.87
"4119",2006-04-11,19.86
"4120",2006-04-12,19.2
"4121",2006-04-13,19.26
"4122",2006-04-14,19.35
"4123",2006-04-15,23.87
"4124",2006-04-16,22.65
"4125",2006-04-17,19.54
"4126",2006-04-18,19.58
"4127",2006-04-19,21.16
"4128",2006-04-20,23.02
"4129",2006-04-21,22.75
"4130",2006-04-22,22.71
"4131",2006-04-23,25.4
"4132",2006-04-24,25.9
"4133",2006-04-25,25.58
"4134",2006-04-26,24.74
"4135",2006-04-27,24.63
"4136",2006-04-28,27.34
"4137",2006-04-29,26.5
"4138",2006-04-30,26.32
"4139",2006-05-01,26.14
"4140",2006-05-02,26.93
"4141",2006-05-03,29.49
"4142",2006-05-04,30.17
"4143",2006-05-05,30.36
"4144",2006-05-06,29.49
"4145",2006-05-07,30.81
"4146",2006-05-08,30.61
"4147",2006-05-09,29.33
"4148",2006-05-10,31.02
"4149",2006-05-11,30.27
"4150",2006-05-12,31.54
"4151",2006-05-13,31.37
"4152",2006-05-14,30.22
"4153",2006-05-15,28.21
"4154",2006-05-16,25.65
"4155",2006-05-17,26.67
"4156",2006-05-18,27.78
"4157",2006-05-19,27.88
"4158",2006-05-20,28.89
"4159",2006-05-21,29
"4160",2006-05-22,28.94
"4161",2006-05-23,28.03
"4162",2006-05-24,28.65
"4163",2006-05-25,28.13
"4164",2006-05-26,29.4
"4165",2006-05-27,31.19
"4166",2006-05-28,29.72
"4167",2006-05-29,29.02
"4168",2006-05-30,28.77
"4169",2006-05-31,29.05
"4170",2006-06-01,28.51
"4171",2006-06-02,30.82
"4172",2006-06-03,29.46
"4173",2006-06-04,28.7
"4174",2006-06-05,29.83
"4175",2006-06-06,29.19
"4176",2006-06-07,28.85
"4177",2006-06-08,31.4
"4178",2006-06-09,30.25
"4179",2006-06-10,28.89
"4180",2006-06-11,27.47
"4181",2006-06-12,25.78
"4182",2006-06-13,26.15
"4183",2006-06-14,28.17
"4184",2006-06-15,31.74
"4185",2006-06-16,29.89
"4186",2006-06-17,28.27
"4187",2006-06-18,27.46
"4188",2006-06-19,29
"4189",2006-06-20,28.57
"4190",2006-06-21,29.04
"4191",2006-06-22,28.1
"4192",2006-06-23,29.28
"4193",2006-06-24,28.09
"4194",2006-06-25,28.61
"4195",2006-06-26,27.95
"4196",2006-06-27,29.7
"4197",2006-06-28,29.71
"4198",2006-06-29,30.27
"4199",2006-06-30,29.61
"4200",2006-07-01,29.34
"4201",2006-07-02,27.93
"4202",2006-07-03,28.9
"4203",2006-07-04,28.74
"4204",2006-07-05,29.53
"4205",2006-07-06,28.31
"4206",2006-07-07,27.72
"4207",2006-07-08,27.21
"4208",2006-07-09,28.39
"4209",2006-07-10,27.77
"4210",2006-07-11,26.47
"4211",2006-07-12,26.1
"4212",2006-07-13,26.71
"4213",2006-07-14,27.38
"4214",2006-07-15,28.15
"4215",2006-07-16,29.32
"4216",2006-07-17,29.43
"4217",2006-07-18,28.86
"4218",2006-07-19,29.21
"4219",2006-07-20,27.05
"4220",2006-07-21,27.95
"4221",2006-07-22,26.22
"4222",2006-07-23,26.57
"4223",2006-07-24,28.78
"4224",2006-07-25,27.25
"4225",2006-07-26,27.62
"4226",2006-07-27,25.8
"4227",2006-07-28,25.29
"4228",2006-07-29,25.71
"4229",2006-07-30,26.9
"4230",2006-07-31,27.06
"4231",2006-08-01,26.4
"4232",2006-08-02,26.12
"4233",2006-08-03,25.92
"4234",2006-08-04,26.48
"4235",2006-08-05,25.89
"4236",2006-08-06,25.06
"4237",2006-08-07,25.51
"4238",2006-08-08,25.39
"4239",2006-08-09,25.35
"4240",2006-08-10,27
"4241",2006-08-11,25.71
"4242",2006-08-12,26.23
"4243",2006-08-13,25.27
"4244",2006-08-14,24.51
"4245",2006-08-15,24.8
"4246",2006-08-16,24.17
"4247",2006-08-17,26.18
"4248",2006-08-18,27.01
"4249",2006-08-19,25.73
"4250",2006-08-20,25.22
"4251",2006-08-21,25.38
"4252",2006-08-22,26.6
"4253",2006-08-23,26.48
"4254",2006-08-24,25.58
"4255",2006-08-25,25.48
"4256",2006-08-26,26.61
"4257",2006-08-27,27.55
"4258",2006-08-28,27.28
"4259",2006-08-29,25.87
"4260",2006-08-30,22.83
"4261",2006-08-31,24.24
"4262",2006-09-01,24.99
"4263",2006-09-02,25.46
"4264",2006-09-03,25.98
"4265",2006-09-04,24.73
"4266",2006-09-05,23.82
"4267",2006-09-06,24.36
"4268",2006-09-07,25.47
"4269",2006-09-08,26.63
"4270",2006-09-09,26.34
"4271",2006-09-10,26.46
"4272",2006-09-11,26.91
"4273",2006-09-12,25.69
"4274",2006-09-13,26.06
"4275",2006-09-14,24.76
"4276",2006-09-15,27.28
"4277",2006-09-16,25.9
"4278",2006-09-17,26.32
"4279",2006-09-18,26.66
"4280",2006-09-19,25.29
"4281",2006-09-20,25.62
"4282",2006-09-21,28.01
"4283",2006-09-22,26.27
"4284",2006-09-23,28.13
"4285",2006-09-24,27.25
"4286",2006-09-25,27.9
"4287",2006-09-26,27.49
"4288",2006-09-27,26.05
"4289",2006-09-28,26.64
"4290",2006-09-29,26.83
"4291",2006-09-30,26.49
"4292",2006-10-01,25.57
"4293",2006-10-02,24.84
"4294",2006-10-03,24.08
"4295",2006-10-04,23.54
"4296",2006-10-05,22.24
"4297",2006-10-06,23.85
"4298",2006-10-07,24.61
"4299",2006-10-08,24.33
"4300",2006-10-09,23.67
"4301",2006-10-10,24.58
"4302",2006-10-11,23.28
"4303",2006-10-12,22.78
"4304",2006-10-13,24.58
"4305",2006-10-14,22.19
"4306",2006-10-15,21.36
"4307",2006-10-16,20.46
"4308",2006-10-17,20.24
"4309",2006-10-18,22.16
"4310",2006-10-19,22.7
"4311",2006-10-20,22.29
"4312",2006-10-21,22.87
"4313",2006-10-22,22.06
"4314",2006-10-23,21.83
"4315",2006-10-24,21.79
"4316",2006-10-25,20.94
"4317",2006-10-26,19.28
"4318",2006-10-27,18.48
"4319",2006-10-28,19.22
"4320",2006-10-29,20.39
"4321",2006-10-30,19.55
"4322",2006-10-31,18.36
"4323",2006-11-01,19.99
"4324",2006-11-02,20.2
"4325",2006-11-03,20.55
"4326",2006-11-04,19.18
