"","date","LZ40_WNDS_MPH"
"3096",2008-06-22,8.45
"3097",2008-06-23,7.58
"3098",2008-06-24,8.12
"3099",2008-06-25,12.94
"3100",2008-06-26,12.6
"3101",2008-06-27,7.54
"3102",2008-06-28,8.23
"3103",2008-06-29,7.71
"3104",2008-06-30,7.47
"3105",2008-07-01,10.33
"3106",2008-07-02,7.32
"3107",2008-07-03,6.34
"3108",2008-07-04,7.72
"3109",2008-07-05,8.11
"3110",2008-07-06,9.81
"3111",2008-07-07,10.32
"3112",2008-07-08,11.94
"3113",2008-07-09,11.5
"3114",2008-07-10,9.49
"3115",2008-07-11,6.99
"3116",2008-07-12,9.35
"3117",2008-07-13,13.11
"3118",2008-07-14,15.35
"3119",2008-07-15,13.13
"3120",2008-07-16,17.19
"3121",2008-07-17,9.93
"3122",2008-07-18,5.73
"3123",2008-07-19,5.86
"3124",2008-07-20,7.88
"3125",2008-07-21,8.06
"3126",2008-07-22,10.76
"3127",2008-07-23,8.42
"3128",2008-07-24,6.99
"3129",2008-07-25,7.14
"3130",2008-07-26,6.81
"3131",2008-07-27,6.97
"3132",2008-07-28,9.39
"3133",2008-07-29,9.6
"3134",2008-07-30,9.61
"3135",2008-07-31,6.2
"3136",2008-08-01,6.86
"3137",2008-08-02,5.75
"3138",2008-08-03,8.21
"3139",2008-08-04,9.77
"3140",2008-08-05,7.37
"3141",2008-08-06,7.37
"3142",2008-08-07,6.78
"3143",2008-08-08,10.06
"3144",2008-08-09,14.46
"3145",2008-08-10,11.91
"3146",2008-08-11,10.51
"3147",2008-08-12,9.69
"3148",2008-08-13,13.85
"3149",2008-08-14,11.63
"3150",2008-08-15,7.84
"3151",2008-08-16,6.12
"3152",2008-08-17,8.31
"3153",2008-08-18,16.33
"3154",2008-08-19,36.21
"3155",2008-08-20,23.33
"3156",2008-08-21,23.26
"3157",2008-08-22,18.05
"3158",2008-08-23,10.46
"3159",2008-08-24,5.66
"3160",2008-08-25,7.26
"3161",2008-08-26,6.7
"3162",2008-08-27,5.5
"3163",2008-08-28,6.38
"3164",2008-08-29,13.03
"3165",2008-08-30,16.94
"3166",2008-08-31,18.12
"3167",2008-09-01,15.19
"3168",2008-09-02,16.14
"3169",2008-09-03,13.2
"3170",2008-09-04,18.71
"3171",2008-09-05,22.13
"3172",2008-09-06,7.12
"3173",2008-09-07,9.18
"3174",2008-09-08,18.1
"3175",2008-09-09,21.46
"3176",2008-09-10,19.44
"3177",2008-09-11,15.74
"3178",2008-09-12,12.71
"3179",2008-09-13,11.94
"3180",2008-09-14,9.7
"3181",2008-09-15,9.03
"3182",2008-09-16,7.75
"3183",2008-09-17,8.62
"3184",2008-09-18,11.99
"3185",2008-09-19,16.74
"3186",2008-09-20,10.26
"3187",2008-09-21,8.72
"3188",2008-09-22,9.39
"3189",2008-09-23,15.66
"3190",2008-09-24,21.54
"3191",2008-09-25,12.63
"3192",2008-09-26,6.52
"3193",2008-09-27,6.35
"3194",2008-09-28,8.09
"3195",2008-09-29,8.31
"3196",2008-09-30,7.26
"3197",2008-10-01,7.37
"3198",2008-10-02,6.71
"3199",2008-10-03,8.17
"3200",2008-10-04,16.28
"3201",2008-10-05,12.06
"3202",2008-10-06,11.69
"3203",2008-10-07,14.8
"3204",2008-10-08,7.98
"3205",2008-10-09,6.85
"3206",2008-10-10,6.37
"3207",2008-10-11,7.96
"3208",2008-10-12,13.51
"3209",2008-10-13,18.95
"3210",2008-10-14,19.44
"3211",2008-10-15,18.44
"3212",2008-10-16,14.58
"3213",2008-10-17,7.77
"3214",2008-10-18,7.26
"3215",2008-10-19,19.1
"3216",2008-10-20,14.89
"3217",2008-10-21,12.77
"3218",2008-10-22,15.26
"3219",2008-10-23,17.91
"3220",2008-10-24,14.16
"3221",2008-10-25,6.91
"3222",2008-10-26,15.95
"3223",2008-10-27,15.04
"3224",2008-10-28,23.41
"3225",2008-10-29,15.19
"3226",2008-10-30,14.31
"3227",2008-10-31,14.58
"3228",2008-11-01,14.74
"3229",2008-11-02,14.72
"3230",2008-11-03,12.42
"3231",2008-11-04,15.46
"3232",2008-11-05,12.78
"3233",2008-11-06,8.13
"3234",2008-11-07,5.3
"3235",2008-11-08,5.03
"3236",2008-11-09,15.49
"3237",2008-11-10,16.11
"3238",2008-11-11,14.67
"3239",2008-11-12,8.87
"3240",2008-11-13,8.47
"3241",2008-11-14,7.6
"3242",2008-11-15,8.85
"3243",2008-11-16,20.5
"3244",2008-11-17,17.53
"3245",2008-11-18,18.65
"3246",2008-11-19,21.07
"3247",2008-11-20,8.84
"3248",2008-11-21,12.21
"3249",2008-11-22,18.28
"3250",2008-11-23,14.29
"3251",2008-11-24,11.1
"3252",2008-11-25,4.71
"3253",2008-11-26,11.8
"3254",2008-11-27,6.19
"3255",2008-11-28,4.67
"3256",2008-11-29,7.51
"3257",2008-11-30,15.5
"3258",2008-12-01,8.18
"3259",2008-12-02,17.18
"3260",2008-12-03,12.36
"3261",2008-12-04,6.45
"3262",2008-12-05,5.2
"3263",2008-12-06,6.8
"3264",2008-12-07,14.34
"3265",2008-12-08,12.21
"3266",2008-12-09,9.58
"3267",2008-12-10,9.66
"3268",2008-12-11,14.18
"3269",2008-12-12,17.96
"3270",2008-12-13,17.19
"3271",2008-12-14,11.82
"3272",2008-12-15,6.97
"3273",2008-12-16,7.42
"3274",2008-12-17,6.09
"3275",2008-12-18,5.5
"3276",2008-12-19,4.95
"3277",2008-12-20,4.16
"3278",2008-12-21,5.87
"3279",2008-12-22,20.88
"3280",2008-12-23,14.33
"3281",2008-12-24,9.55
"3282",2008-12-25,7.24
"3283",2008-12-26,8.77
"3284",2008-12-27,11.44
"3285",2008-12-28,6.95
"3286",2008-12-29,4.65
"3287",2008-12-30,10.49
"3288",2008-12-31,9.13
"3289",2009-01-01,16.97
"3290",2009-01-02,10.96
"3291",2009-01-03,6.5
"3292",2009-01-04,7.44
"3293",2009-01-05,6.62
"3294",2009-01-06,9.41
"3295",2009-01-07,15.51
"3296",2009-01-08,10.72
"3297",2009-01-09,12.2
"3298",2009-01-10,8.67
"3299",2009-01-11,5.44
"3300",2009-01-12,6.57
"3301",2009-01-13,11.96
"3302",2009-01-14,15.63
"3303",2009-01-15,18.41
"3304",2009-01-16,23.61
"3305",2009-01-17,18.64
"3306",2009-01-18,9.97
"3307",2009-01-19,14.2
"3308",2009-01-20,22.95
"3309",2009-01-21,17.43
"3310",2009-01-22,7.56
"3311",2009-01-23,7.83
"3312",2009-01-24,5.88
"3313",2009-01-25,5.13
"3314",2009-01-26,7.19
"3315",2009-01-27,8.34
"3316",2009-01-28,7.5
"3317",2009-01-29,7.46
"3318",2009-01-30,14.88
"3319",2009-01-31,22.33
"3320",2009-02-01,12.45
"3321",2009-02-02,10.61
"3322",2009-02-03,19.57
"3323",2009-02-04,20.62
"3324",2009-02-05,21.78
"3325",2009-02-06,15.84
"3326",2009-02-07,9.11
"3327",2009-02-08,7.55
"3328",2009-02-09,7.27
"3329",2009-02-10,9.27
"3330",2009-02-11,8.37
"3331",2009-02-12,5.31
"3332",2009-02-13,6.98
"3333",2009-02-14,7.41
"3334",2009-02-15,8.28
"3335",2009-02-16,14.55
"3336",2009-02-17,16.65
"3337",2009-02-18,10.8
"3338",2009-02-19,16.56
"3339",2009-02-20,18.72
"3340",2009-02-21,13.85
"3341",2009-02-22,5.88
"3342",2009-02-23,16.76
"3343",2009-02-24,16.37
"3344",2009-02-25,11.79
"3345",2009-02-26,10.37
"3346",2009-02-27,8.77
"3347",2009-02-28,5.27
"3348",2009-03-01,20.57
"3349",2009-03-02,21.06
"3350",2009-03-03,17.62
"3351",2009-03-04,15.52
"3352",2009-03-05,9.09
"3353",2009-03-06,9.2
"3354",2009-03-07,7.94
"3355",2009-03-08,5.97
"3356",2009-03-09,6.41
"3357",2009-03-10,6.64
"3358",2009-03-11,6.77
"3359",2009-03-12,7.17
"3360",2009-03-13,6.67
"3361",2009-03-14,7.25
"3362",2009-03-15,8.63
"3363",2009-03-16,6.79
"3364",2009-03-17,12.51
"3365",2009-03-18,15.63
"3366",2009-03-19,8.27
"3367",2009-03-20,15.16
"3368",2009-03-21,19.35
"3369",2009-03-22,15.41
"3370",2009-03-23,13.27
"3371",2009-03-24,14.88
"3372",2009-03-25,17.21
"3373",2009-03-26,15.66
"3374",2009-03-27,15.93
"3375",2009-03-28,16.83
"3376",2009-03-29,16.22
"3377",2009-03-30,12.37
"3378",2009-03-31,8.92
"3379",2009-04-01,11.79
"3380",2009-04-02,15.39
"3381",2009-04-03,19.07
"3382",2009-04-04,10.28
"3383",2009-04-05,7.71
"3384",2009-04-06,20.79
"3385",2009-04-07,24.63
"3386",2009-04-08,12.2
"3387",2009-04-09,9.74
"3388",2009-04-10,10.63
"3389",2009-04-11,8.56
"3390",2009-04-12,11.64
"3391",2009-04-13,13.69
"3392",2009-04-14,18.91
"3393",2009-04-15,9.32
"3394",2009-04-16,13.87
"3395",2009-04-17,17.64
"3396",2009-04-18,16.04
"3397",2009-04-19,10.83
"3398",2009-04-20,10.08
"3399",2009-04-21,13.01
"3400",2009-04-22,10.69
"3401",2009-04-23,8.49
"3402",2009-04-24,9.46
"3403",2009-04-25,16.64
"3404",2009-04-26,17.32
"3405",2009-04-27,16.4
"3406",2009-04-28,15.94
"3407",2009-04-29,15.75
"3408",2009-04-30,14.31
"3409",2009-05-01,10.14
"3410",2009-05-02,8.56
"3411",2009-05-03,11.59
"3412",2009-05-04,10.86
"3413",2009-05-05,8.53
"3414",2009-05-06,8.82
"3415",2009-05-07,8.65
"3416",2009-05-08,10.33
"3417",2009-05-09,10.81
"3418",2009-05-10,10.44
"3419",2009-05-11,11.25
"3420",2009-05-12,12.21
"3421",2009-05-13,11.97
"3422",2009-05-14,12.89
"3423",2009-05-15,14.94
"3424",2009-05-16,14.43
"3425",2009-05-17,14.69
"3426",2009-05-18,15.24
"3427",2009-05-19,12.33
"3428",2009-05-20,11.8
"3429",2009-05-21,19.01
"3430",2009-05-22,13.01
"3431",2009-05-23,13.49
"3432",2009-05-24,8.55
"3433",2009-05-25,6.96
"3434",2009-05-26,6.63
"3435",2009-05-27,9.87
"3436",2009-05-28,10.44
"3437",2009-05-29,11.69
"3438",2009-05-30,14.08
"3439",2009-05-31,8.01
"3440",2009-06-01,8.33
"3441",2009-06-02,7.19
"3442",2009-06-03,8.88
"3443",2009-06-04,10.01
"3444",2009-06-05,12.61
"3445",2009-06-06,15.46
"3446",2009-06-07,12.94
"3447",2009-06-08,9.21
"3448",2009-06-09,6.58
"3449",2009-06-10,7.16
"3450",2009-06-11,7.1
"3451",2009-06-12,7.5
"3452",2009-06-13,7.85
"3453",2009-06-14,7
"3454",2009-06-15,8.3
"3455",2009-06-16,8.6
"3456",2009-06-17,8.6
"3457",2009-06-18,8.06
"3458",2009-06-19,7.75
"3459",2009-06-20,7.81
"3460",2009-06-21,12.19
"3461",2009-06-22,17.49
"3462",2009-06-23,16.26
"3463",2009-06-24,9.09
"3464",2009-06-25,11.38
"3465",2009-06-26,16.33
"3466",2009-06-27,12.2
"3467",2009-06-28,11.14
"3468",2009-06-29,16.79
"3469",2009-06-30,17.01
"3470",2009-07-01,16.67
"3471",2009-07-02,11.31
"3472",2009-07-03,8.14
"3473",2009-07-04,5.79
"3474",2009-07-05,7.05
"3475",2009-07-06,10.71
"3476",2009-07-07,13.96
"3477",2009-07-08,12.97
"3478",2009-07-09,8.08
"3479",2009-07-10,7.75
"3480",2009-07-11,9.83
"3481",2009-07-12,5.09
"3482",2009-07-13,7.44
"3483",2009-07-14,6.16
"3484",2009-07-15,6.52
"3485",2009-07-16,5.52
"3486",2009-07-17,8.97
"3487",2009-07-18,7.61
"3488",2009-07-19,8.18
"3489",2009-07-20,8.26
"3490",2009-07-21,8.22
"3491",2009-07-22,8.79
"3492",2009-07-23,6.82
"3493",2009-07-24,6.97
"3494",2009-07-25,11.19
"3495",2009-07-26,7.47
"3496",2009-07-27,5.62
"3497",2009-07-28,8.5
"3498",2009-07-29,8.97
"3499",2009-07-30,7.24
"3500",2009-07-31,7.56
"3501",2009-08-01,8.08
"3502",2009-08-02,8.24
"3503",2009-08-03,8.66
"3504",2009-08-04,7.32
"3505",2009-08-05,7.76
"3506",2009-08-06,7.99
"3507",2009-08-07,8.88
"3508",2009-08-08,10.4
"3509",2009-08-09,9.35
"3510",2009-08-10,7.51
"3511",2009-08-11,6.51
"3512",2009-08-12,8.38
"3513",2009-08-13,8.7
"3514",2009-08-14,10.36
"3515",2009-08-15,14.43
"3516",2009-08-16,13.45
"3517",2009-08-17,13.97
"3518",2009-08-18,13.9
"3519",2009-08-19,13.49
"3520",2009-08-20,8.22
"3521",2009-08-21,6.17
"3522",2009-08-22,10.2
"3523",2009-08-23,8.46
"3524",2009-08-24,6.59
"3525",2009-08-25,11.21
"3526",2009-08-26,10.78
"3527",2009-08-27,11.2
"3528",2009-08-28,7.06
"3529",2009-08-29,8.72
"3530",2009-08-30,5.41
"3531",2009-08-31,8.65
"3532",2009-09-01,5.93
"3533",2009-09-02,6.36
"3534",2009-09-03,6.29
"3535",2009-09-04,7.51
"3536",2009-09-05,4.67
"3537",2009-09-06,6.05
"3538",2009-09-07,7.67
"3539",2009-09-08,9.39
"3540",2009-09-09,11.91
"3541",2009-09-10,11.97
"3542",2009-09-11,5.65
"3543",2009-09-12,8.15
"3544",2009-09-13,11.56
"3545",2009-09-14,11.25
"3546",2009-09-15,8.42
"3547",2009-09-16,7.28
"3548",2009-09-17,9.74
"3549",2009-09-18,9.81
"3550",2009-09-19,11.08
"3551",2009-09-20,8.54
"3552",2009-09-21,10.1
"3553",2009-09-22,9.14
"3554",2009-09-23,11.13
"3555",2009-09-24,8.92
"3556",2009-09-25,7.64
"3557",2009-09-26,7.06
"3558",2009-09-27,13.1
"3559",2009-09-28,9.39
"3560",2009-09-29,9.45
"3561",2009-09-30,11.65
"3562",2009-10-01,6.92
"3563",2009-10-02,6.95
"3564",2009-10-03,5.45
"3565",2009-10-04,7.51
"3566",2009-10-05,6.63
"3567",2009-10-06,5.62
"3568",2009-10-07,7.14
"3569",2009-10-08,6.77
"3570",2009-10-09,8.51
"3571",2009-10-10,6.6
"3572",2009-10-11,9.06
"3573",2009-10-12,9.46
"3574",2009-10-13,7.77
"3575",2009-10-14,5.59
"3576",2009-10-15,8.66
"3577",2009-10-16,14.34
"3578",2009-10-17,16.95
"3579",2009-10-18,22.8
"3580",2009-10-19,23.36
"3581",2009-10-20,15.49
"3582",2009-10-21,11.47
"3583",2009-10-22,10.85
"3584",2009-10-23,6.11
"3585",2009-10-24,7.7
"3586",2009-10-25,9.29
"3587",2009-10-26,6.73
"3588",2009-10-27,9.67
"3589",2009-10-28,7.49
"3590",2009-10-29,6.52
"3591",2009-10-30,9.2
"3592",2009-10-31,7.82
"3593",2009-11-01,4.62
"3594",2009-11-02,5.63
"3595",2009-11-03,13.37
"3596",2009-11-04,16
"3597",2009-11-05,20.5
"3598",2009-11-06,19.24
"3599",2009-11-07,18.25
"3600",2009-11-08,18.27
"3601",2009-11-09,18.02
"3602",2009-11-10,11.38
"3603",2009-11-11,13.51
"3604",2009-11-12,18.68
"3605",2009-11-13,18.16
"3606",2009-11-14,10.57
"3607",2009-11-15,9.64
"3608",2009-11-16,10.12
"3609",2009-11-17,9.19
"3610",2009-11-18,5.87
"3611",2009-11-19,8.55
"3612",2009-11-20,8.79
"3613",2009-11-21,7.36
"3614",2009-11-22,7.1
"3615",2009-11-23,5.46
"3616",2009-11-24,7.89
"3617",2009-11-25,7.43
"3618",2009-11-26,13.34
"3619",2009-11-27,19.71
"3620",2009-11-28,12.02
"3621",2009-11-29,8.18
"3622",2009-11-30,3.41
"3623",2009-12-01,5.37
"3624",2009-12-02,12.91
"3625",2009-12-03,10.06
"3626",2009-12-04,16.39
"3627",2009-12-05,16.29
"3628",2009-12-06,14.55
"3629",2009-12-07,4.91
"3630",2009-12-08,4.89
"3631",2009-12-09,8.34
"3632",2009-12-10,11.58
"3633",2009-12-11,16.72
"3634",2009-12-12,12.95
"3635",2009-12-13,5.44
"3636",2009-12-14,5.83
"3637",2009-12-15,6.11
"3638",2009-12-16,12.28
"3639",2009-12-17,15.38
"3640",2009-12-18,18.59
"3641",2009-12-19,22.93
"3642",2009-12-20,19.61
"3643",2009-12-21,15.89
"3644",2009-12-22,16.41
"3645",2009-12-23,9.85
"3646",2009-12-24,10
"3647",2009-12-25,9.74
"3648",2009-12-26,11.46
"3649",2009-12-27,11.27
"3650",2009-12-28,14.34
"3651",2009-12-29,17.77
"3652",2009-12-30,11.15
"3653",2009-12-31,3.95
"3654",2010-01-01,11.82
"3655",2010-01-02,19.43
"3656",2010-01-03,17.03
"3657",2010-01-04,16.95
"3658",2010-01-05,17.96
"3659",2010-01-06,17.61
"3660",2010-01-07,8.66
"3661",2010-01-08,7.01
"3662",2010-01-09,20.92
"3663",2010-01-10,23.85
"3664",2010-01-11,16.4
"3665",2010-01-12,12.03
"3666",2010-01-13,9.35
"3667",2010-01-14,8.4
"3668",2010-01-15,9.5
"3669",2010-01-16,12.38
"3670",2010-01-17,13.08
"3671",2010-01-18,7.49
"3672",2010-01-19,8.11
"3673",2010-01-20,5.65
"3674",2010-01-21,10.87
"3675",2010-01-22,11.27
"3676",2010-01-23,7.77
"3677",2010-01-24,12.73
"3678",2010-01-25,15.84
"3679",2010-01-26,13.5
"3680",2010-01-27,14.19
"3681",2010-01-28,11.03
"3682",2010-01-29,6.71
"3683",2010-01-30,11.57
"3684",2010-01-31,17.09
"3685",2010-02-01,10.27
"3686",2010-02-02,8.04
"3687",2010-02-03,16
"3688",2010-02-04,10.27
"3689",2010-02-05,12.5
"3690",2010-02-06,19.91
"3691",2010-02-07,15.38
"3692",2010-02-08,8.83
"3693",2010-02-09,11.69
"3694",2010-02-10,22.21
"3695",2010-02-11,13.38
"3696",2010-02-12,17.08
"3697",2010-02-13,24.32
"3698",2010-02-14,13.28
"3699",2010-02-15,8.41
"3700",2010-02-16,18.3
"3701",2010-02-17,17.66
"3702",2010-02-18,14.06
"3703",2010-02-19,10.1
"3704",2010-02-20,7.23
"3705",2010-02-21,6.79
"3706",2010-02-22,9.4
"3707",2010-02-23,5.91
"3708",2010-02-24,9.44
"3709",2010-02-25,21.24
"3710",2010-02-26,11.44
"3711",2010-02-27,11.43
"3712",2010-02-28,16.57
"3713",2010-03-01,8.41
"3714",2010-03-02,17.28
"3715",2010-03-03,23.72
"3716",2010-03-04,20.24
"3717",2010-03-05,12.11
"3718",2010-03-06,13.98
"3719",2010-03-07,11.18
"3720",2010-03-08,5.83
"3721",2010-03-09,4.48
"3722",2010-03-10,7.55
"3723",2010-03-11,14.31
"3724",2010-03-12,11.67
"3725",2010-03-13,18.9
"3726",2010-03-14,16.62
"3727",2010-03-15,18.56
"3728",2010-03-16,12.02
"3729",2010-03-17,12.15
"3730",2010-03-18,18
"3731",2010-03-19,11.33
"3732",2010-03-20,8.2
"3733",2010-03-21,12.43
"3734",2010-03-22,15.1
"3735",2010-03-23,12.68
"3736",2010-03-24,11.67
"3737",2010-03-25,8.24
"3738",2010-03-26,11.41
"3739",2010-03-27,12.98
"3740",2010-03-28,14.92
"3741",2010-03-29,20.35
"3742",2010-03-30,16.8
"3743",2010-03-31,10.52
"3744",2010-04-01,8.96
"3745",2010-04-02,7.04
"3746",2010-04-03,9.67
"3747",2010-04-04,10.4
"3748",2010-04-05,10.01
"3749",2010-04-06,11.84
"3750",2010-04-07,10.67
"3751",2010-04-08,10.42
"3752",2010-04-09,11.48
"3753",2010-04-10,17.25
"3754",2010-04-11,14.82
"3755",2010-04-12,16.28
"3756",2010-04-13,16.25
"3757",2010-04-14,20.65
"3758",2010-04-15,16.43
"3759",2010-04-16,14.62
"3760",2010-04-17,10.51
"3761",2010-04-18,13.93
"3762",2010-04-19,10.74
"3763",2010-04-20,10.29
"3764",2010-04-21,10.11
"3765",2010-04-22,8.95
"3766",2010-04-23,8.82
"3767",2010-04-24,13.92
"3768",2010-04-25,12.77
"3769",2010-04-26,17.69
"3770",2010-04-27,16.63
"3771",2010-04-28,10.56
"3772",2010-04-29,11.27
"3773",2010-04-30,14.13
"3774",2010-05-01,12.32
"3775",2010-05-02,14.14
"3776",2010-05-03,12.72
"3777",2010-05-04,8.71
"3778",2010-05-05,9.02
"3779",2010-05-06,5.87
"3780",2010-05-07,7.82
"3781",2010-05-08,9.81
"3782",2010-05-09,11.8
"3783",2010-05-10,16.56
"3784",2010-05-11,15.89
"3785",2010-05-12,16.73
"3786",2010-05-13,13.94
"3787",2010-05-14,15.36
"3788",2010-05-15,12.87
"3789",2010-05-16,11.85
"3790",2010-05-17,10.31
"3791",2010-05-18,7.97
"3792",2010-05-19,8.21
"3793",2010-05-20,7.03
"3794",2010-05-21,8.96
"3795",2010-05-22,13.77
"3796",2010-05-23,13.2
"3797",2010-05-24,11.55
"3798",2010-05-25,8.41
"3799",2010-05-26,9.1
"3800",2010-05-27,6.67
"3801",2010-05-28,6.51
"3802",2010-05-29,10.91
"3803",2010-05-30,11.58
"3804",2010-05-31,11.28
"3805",2010-06-01,11.36
"3806",2010-06-02,9.6
"3807",2010-06-03,9.47
"3808",2010-06-04,11.37
"3809",2010-06-05,8.5
"3810",2010-06-06,6.01
"3811",2010-06-07,7.66
"3812",2010-06-08,13.88
"3813",2010-06-09,14.46
"3814",2010-06-10,8.43
"3815",2010-06-11,9.24
"3816",2010-06-12,10.4
"3817",2010-06-13,8.75
"3818",2010-06-14,6.37
"3819",2010-06-15,6.8
"3820",2010-06-16,7.02
"3821",2010-06-17,6.07
"3822",2010-06-18,5.01
"3823",2010-06-19,7.02
"3824",2010-06-20,7.13
"3825",2010-06-21,12.08
"3826",2010-06-22,14.92
"3827",2010-06-23,14.77
"3828",2010-06-24,13.93
"3829",2010-06-25,13.06
"3830",2010-06-26,10.61
"3831",2010-06-27,9.2
"3832",2010-06-28,11.65
"3833",2010-06-29,13.16
"3834",2010-06-30,9.59
"3835",2010-07-01,8.44
"3836",2010-07-02,9.26
"3837",2010-07-03,8.87
"3838",2010-07-04,7.34
"3839",2010-07-05,11.41
"3840",2010-07-06,10.31
"3841",2010-07-07,14.54
"3842",2010-07-08,11.29
"3843",2010-07-09,4.92
"3844",2010-07-10,6.65
"3845",2010-07-11,9.6
"3846",2010-07-12,8.16
"3847",2010-07-13,6.6
"3848",2010-07-14,7.67
"3849",2010-07-15,10.14
"3850",2010-07-16,12.24
"3851",2010-07-17,12.97
"3852",2010-07-18,14.23
"3853",2010-07-19,14.86
"3854",2010-07-20,16.54
"3855",2010-07-21,15.34
"3856",2010-07-22,14.36
"3857",2010-07-23,19.37
"3858",2010-07-24,13.64
"3859",2010-07-25,11.48
"3860",2010-07-26,8.52
"3861",2010-07-27,7.9
"3862",2010-07-28,6.24
"3863",2010-07-29,6.69
"3864",2010-07-30,10.3
"3865",2010-07-31,9.11
"3866",2010-08-01,8.27
"3867",2010-08-02,6.8
"3868",2010-08-03,7.5
"3869",2010-08-04,7.84
"3870",2010-08-05,8.92
"3871",2010-08-06,8.33
"3872",2010-08-07,7.7
"3873",2010-08-08,9.49
"3874",2010-08-09,9.62
"3875",2010-08-10,17.67
"3876",2010-08-11,12.83
"3877",2010-08-12,6.05
"3878",2010-08-13,5.41
"3879",2010-08-14,8.35
"3880",2010-08-15,7.8
"3881",2010-08-16,6.66
"3882",2010-08-17,6.62
"3883",2010-08-18,6.27
"3884",2010-08-19,7.35
"3885",2010-08-20,5.93
"3886",2010-08-21,8.39
"3887",2010-08-22,9.79
"3888",2010-08-23,11.62
"3889",2010-08-24,11.09
"3890",2010-08-25,8.28
"3891",2010-08-26,8.96
"3892",2010-08-27,9.66
"3893",2010-08-28,11.86
"3894",2010-08-29,14.6
"3895",2010-08-30,16.93
"3896",2010-08-31,17.93
"3897",2010-09-01,18.51
"3898",2010-09-02,8.81
"3899",2010-09-03,6.81
"3900",2010-09-04,6.58
"3901",2010-09-05,7.59
"3902",2010-09-06,9.69
"3903",2010-09-07,9.73
"3904",2010-09-08,10.79
"3905",2010-09-09,7.72
"3906",2010-09-10,6.14
"3907",2010-09-11,6.43
"3908",2010-09-12,6.27
"3909",2010-09-13,7.35
"3910",2010-09-14,16.12
"3911",2010-09-15,15.25
"3912",2010-09-16,13.7
"3913",2010-09-17,13.66
"3914",2010-09-18,15.15
"3915",2010-09-19,14.59
"3916",2010-09-20,15.31
"3917",2010-09-21,16.71
"3918",2010-09-22,15.11
"3919",2010-09-23,14.42
"3920",2010-09-24,13.49
"3921",2010-09-25,12.34
"3922",2010-09-26,9.74
"3923",2010-09-27,9.35
"3924",2010-09-28,10.83
"3925",2010-09-29,19.96
"3926",2010-09-30,12.86
"3927",2010-10-01,8.26
"3928",2010-10-02,7.96
"3929",2010-10-03,15.74
"3930",2010-10-04,18.4
"3931",2010-10-05,19.43
"3932",2010-10-06,23.23
"3933",2010-10-07,19.24
"3934",2010-10-08,10.44
"3935",2010-10-09,6.38
"3936",2010-10-10,5.97
"3937",2010-10-11,6.95
"3938",2010-10-12,7.1
"3939",2010-10-13,6.4
"3940",2010-10-14,5.79
"3941",2010-10-15,14.51
"3942",2010-10-16,13.52
"3943",2010-10-17,11.97
"3944",2010-10-18,8.39
"3945",2010-10-19,5.69
"3946",2010-10-20,5.58
"3947",2010-10-21,9.1
"3948",2010-10-22,10.74
"3949",2010-10-23,13.67
"3950",2010-10-24,12.1
"3951",2010-10-25,12.31
"3952",2010-10-26,11.97
"3953",2010-10-27,7.64
"3954",2010-10-28,7.21
"3955",2010-10-29,14.26
"3956",2010-10-30,13.89
"3957",2010-10-31,8.49
"3958",2010-11-01,10.1
"3959",2010-11-02,9.36
"3960",2010-11-03,11.3
"3961",2010-11-04,16.62
"3962",2010-11-05,13.23
"3963",2010-11-06,NA
"3964",2010-11-07,NA
"3965",2010-11-08,NA
"3966",2010-11-09,2.77
"3967",2010-11-10,6.39
"3968",2010-11-11,10.55
"3969",2010-11-12,15.39
"3970",2010-11-13,14.46
"3971",2010-11-14,9.71
"3972",2010-11-15,6.49
"3973",2010-11-16,8.72
"3974",2010-11-17,5.44
"3975",2010-11-18,9.66
"3976",2010-11-19,13.86
"3977",2010-11-20,10.46
"3978",2010-11-21,10.79
"3979",2010-11-22,9.05
"3980",2010-11-23,9.13
"3981",2010-11-24,9.31
"3982",2010-11-25,8.04
"3983",2010-11-26,11.33
"3984",2010-11-27,10.54
"3985",2010-11-28,12.21
"3986",2010-11-29,8.67
"3987",2010-11-30,9.36
"3988",2010-12-01,17.71
"3989",2010-12-02,20.93
"3990",2010-12-03,17.79
"3991",2010-12-04,10.04
"3992",2010-12-05,14.6
"3993",2010-12-06,22.6
"3994",2010-12-07,18.83
"3995",2010-12-08,11.28
"3996",2010-12-09,17.13
"3997",2010-12-10,10.82
"3998",2010-12-11,7.7
"3999",2010-12-12,13.51
"4000",2010-12-13,27.21
"4001",2010-12-14,18.36
"4002",2010-12-15,9.67
"4003",2010-12-16,4.96
"4004",2010-12-17,8.07
"4005",2010-12-18,6.14
